Time,Iteration,Cost,Parameters
Sun Aug 25 03:47:08 2024,217,0.17935994392801016,[-2.94453169  2.2264364  -2.13228249 -0.11528972  0.55187795]
Sun Aug 25 03:48:21 2024,218,0.17295992408307062,[-2.94416022  2.22606494 -2.13265396 -0.11491825  0.55224942]
Sun Aug 25 03:49:33 2024,219,0.17304323556570253,[-2.94446483  2.22636955 -2.13234935 -0.11461364  0.55194481]
Sun Aug 25 03:50:46 2024,220,0.1732080107974356,[-2.94469931  2.22660403 -2.13211487 -0.11437916  0.55171033]
Sun Aug 25 03:51:58 2024,221,0.1782566684937792,[-2.94475352  2.22665823 -2.13206066 -0.11443336  0.55165612]
Sun Aug 25 03:53:10 2024,222,0.17898457776697224,[-2.94554201  2.22744673 -2.13284915 -0.11522186  0.55086763]
Sun Aug 25 03:54:23 2024,223,0.17711962116691712,[-2.94596951  2.22701923 -2.13327666 -0.11479435  0.55044013]
Sun Aug 25 03:55:35 2024,224,0.17871202558804763,[-2.94629929  2.227349   -2.13360643 -0.11512413  0.55011035]
Sun Aug 25 03:56:47 2024,225,0.17555341747746256,[-2.94563783  2.22668755 -2.13294498 -0.11446267  0.54944889]
Sun Aug 25 03:58:00 2024,226,0.17474978196703903,[-2.94592721  2.22697692 -2.13323435 -0.1141733   0.54973827]
Sun Aug 25 03:59:12 2024,227,0.1757067434635231,[-2.94619739  2.2272471  -2.13350453 -0.11390312  0.55000845]
Sun Aug 25 04:00:25 2024,228,0.1775067085785645,[-2.94627567  2.22732538 -2.13358281 -0.1139814   0.54993016]
Sun Aug 25 04:01:38 2024,229,0.18175544723650996,[-2.94633966  2.2272614  -2.13351883 -0.11404539  0.54999415]
Sun Aug 25 04:02:50 2024,230,0.17807039753849827,[-2.94662506  2.2275468  -2.13380423 -0.11375999  0.55027955]
Sun Aug 25 04:04:03 2024,231,0.1793091552951323,[-2.94678228  2.22770401 -2.13364701 -0.11360277  0.55043677]
Sun Aug 25 04:05:16 2024,232,0.17494420163708616,[-2.94744986  2.2283716  -2.1343146  -0.11293519  0.55110435]
Sun Aug 25 04:06:28 2024,233,0.17374141039815683,[-2.94832881  2.22925055 -2.13343565 -0.11381414  0.5519833 ]
Sun Aug 25 04:07:41 2024,234,0.18010277971508457,[-2.94841143  2.22916793 -2.13335303 -0.11389675  0.55190069]
Sun Aug 25 04:08:54 2024,235,0.17600193778177817,[-2.9483983   2.22915481 -2.13336615 -0.11390988  0.55188757]
Sun Aug 25 04:10:06 2024,236,0.17624934815078705,[-2.94835042  2.22910692 -2.13331827 -0.11395776  0.55193545]
Sun Aug 25 04:11:18 2024,237,0.17257740234422717,[-2.94807749  2.22937985 -2.13359119 -0.11423069  0.55220838]
Sun Aug 25 04:12:31 2024,238,0.17628778800656666,[-2.94851227  2.22894507 -2.13315641 -0.11466547  0.5517736 ]
Sun Aug 25 04:13:43 2024,239,0.17696728979558338,[-2.94885281  2.22928561 -2.13349695 -0.11432493  0.55211413]
Sun Aug 25 04:14:55 2024,240,0.17659349892888376,[-2.94877146  2.22920425 -2.1334156  -0.11424358  0.55219549]
Sun Aug 25 04:16:07 2024,241,0.17734609817540303,[-2.94934583  2.22862988 -2.13398997 -0.11366921  0.55162112]
Sun Aug 25 04:17:20 2024,242,0.1747168861256804,[-2.94937046  2.22865452 -2.1340146  -0.11364458  0.55159648]
Sun Aug 25 04:18:32 2024,243,0.17593574311909713,[-2.94920949  2.2288155  -2.13385363 -0.1134836   0.55175746]
Sun Aug 25 04:19:44 2024,244,0.17190086979316402,[-2.94897487  2.22858088 -2.13361901 -0.11324898  0.55152284]
Sun Aug 25 04:20:56 2024,245,0.17534656918435193,[-2.94954524  2.22915126 -2.13304864 -0.11267861  0.55209321]
Sun Aug 25 04:22:08 2024,246,0.1759632529220746,[-2.95039416  2.23000017 -2.13219972 -0.11352752  0.55294213]
Sun Aug 25 04:23:21 2024,247,0.17481906163190705,[-2.95068236  2.23028838 -2.13191152 -0.11323932  0.55265392]
Sun Aug 25 04:24:33 2024,248,0.17880779754769566,[-2.95052316  2.23012917 -2.13207072 -0.11339853  0.55281313]
Sun Aug 25 04:25:45 2024,249,0.17428810258459704,[-2.95136998  2.22928235 -2.1312239  -0.1125517   0.55196631]
Sun Aug 25 04:26:57 2024,250,0.17547653817266148,[-2.95206714  2.22858519 -2.13052674 -0.11324886  0.55266347]
Sun Aug 25 04:28:09 2024,251,0.18132345177042344,[-2.95252369  2.22904174 -2.13098329 -0.11370542  0.55312002]
Sun Aug 25 04:29:22 2024,252,0.17656752522458502,[-2.95316072  2.22840471 -2.13034627 -0.11306839  0.55248299]
Sun Aug 25 04:30:35 2024,253,0.175267354127485,[-2.95312801  2.22843743 -2.13037898 -0.1131011   0.55251571]
Sun Aug 25 04:31:47 2024,254,0.17537640031472843,[-2.95278852  2.22809794 -2.13071847 -0.11276162  0.5528552 ]
Sun Aug 25 04:32:59 2024,255,0.17751811068149534,[-2.95350088  2.22738557 -2.13143083 -0.11347398  0.55214283]
Sun Aug 25 04:34:11 2024,256,0.17609047493749355,[-2.95377307  2.22711339 -2.13170302 -0.11320179  0.55241502]
Sun Aug 25 04:35:23 2024,257,0.17713692928148356,[-2.95366417  2.22700448 -2.13181192 -0.1133107   0.55230612]
Sun Aug 25 04:36:35 2024,258,0.17686203845759843,[-2.95396295  2.2267057  -2.1321107  -0.11301192  0.55200733]
Sun Aug 25 04:37:47 2024,259,0.17458018096062144,[-2.95476957  2.22751233 -2.13130408 -0.11381854  0.55120071]
Sun Aug 25 04:38:59 2024,260,0.17514476684511834,[-2.95532082  2.22696108 -2.13185532 -0.11436978  0.55064947]
Sun Aug 25 04:40:11 2024,261,0.17259375456950857,[-2.95540773  2.227048   -2.13194224 -0.11428287  0.55056255]
Sun Aug 25 04:41:23 2024,262,0.17483242931002574,[-2.95563012  2.22682561 -2.13216463 -0.11450526  0.55078494]
Sun Aug 25 04:42:35 2024,263,0.17864260202735577,[-2.95577195  2.22668377 -2.13202279 -0.11464709  0.55064311]
Sun Aug 25 04:43:47 2024,264,0.17936186836213255,[-2.95567609  2.22658792 -2.13211865 -0.11474295  0.55054726]
Sun Aug 25 04:45:00 2024,265,0.17564955728461523,[-2.95556378  2.22670023 -2.13223097 -0.11463063  0.55065957]
Sun Aug 25 04:46:12 2024,266,0.17450199327839663,[-2.95688642  2.22802287 -2.13090833 -0.11330799  0.54933693]
Sun Aug 25 04:47:24 2024,267,0.17855452190526916,[-2.95760399  2.2273053  -2.13019076 -0.11259042  0.5500545 ]
Sun Aug 25 04:48:37 2024,268,0.1757399616851033,[-2.95801933  2.22688996 -2.12977541 -0.11217507  0.55046985]
Sun Aug 25 04:49:49 2024,269,0.1723602124529794,[-2.95864892  2.22751954 -2.12914583 -0.11154549  0.54984026]
Sun Aug 25 04:51:02 2024,270,0.17638902615859256,[-2.95831603  2.22718665 -2.12947872 -0.11187838  0.55017316]
Sun Aug 25 04:52:14 2024,271,0.17748602553031867,[-2.95868273  2.22755335 -2.12984543 -0.11224509  0.55053986]
Sun Aug 25 04:53:26 2024,272,0.17485766818004106,[-2.95929461  2.22816523 -2.12923354 -0.11285697  0.54992798]
Sun Aug 25 04:54:38 2024,273,0.17478553751254203,[-2.95995198  2.22750786 -2.12857617 -0.1121996   0.54927061]
Sun Aug 25 04:55:50 2024,274,0.17756227409869213,[-2.96059138  2.22814726 -2.12921557 -0.1115602   0.54863121]
Sun Aug 25 04:57:02 2024,275,0.1753971678933462,[-2.96102444  2.2277142  -2.12964863 -0.11112714  0.54906427]
Sun Aug 25 04:58:15 2024,276,0.17137298919898905,[-2.96086595  2.22787269 -2.12980712 -0.11096865  0.54890578]
Sun Aug 25 04:59:27 2024,277,0.17492533263190646,[-2.9605811   2.22758784 -2.12952227 -0.1112535   0.54919063]
Sun Aug 25 05:00:39 2024,278,0.17284933620132895,[-2.96086128  2.22786802 -2.12924209 -0.11153368  0.54947081]
Sun Aug 25 05:01:51 2024,279,0.17346656314473244,[-2.96064603  2.22808327 -2.12902685 -0.11131844  0.54968606]
Sun Aug 25 05:03:03 2024,280,0.17665692709460287,[-2.96087553  2.22785377 -2.12925635 -0.11154794  0.54991556]
Sun Aug 25 05:04:16 2024,281,0.17724980891890646,[-2.96062234  2.22810696 -2.12900315 -0.11180113  0.54966236]
Sun Aug 25 05:05:28 2024,282,0.17465512210787437,[-2.96082961  2.22789969 -2.12921042 -0.11159386  0.54986963]
Sun Aug 25 05:06:40 2024,283,0.17206017168584303,[-2.96079908  2.22786916 -2.12917989 -0.11156334  0.54990016]
Sun Aug 25 05:07:51 2024,284,0.17135261864700543,[-2.96157565  2.22709259 -2.12840332 -0.11233991  0.55067673]
Sun Aug 25 05:09:03 2024,285,0.17812244328218868,[-2.96160353  2.22706471 -2.12837544 -0.11231203  0.55070461]
Sun Aug 25 05:10:15 2024,286,0.17711202268578743,[-2.96154234  2.22700351 -2.12843664 -0.11237323  0.55064341]
Sun Aug 25 05:11:27 2024,287,0.17667108686264507,[-2.96176777  2.22677807 -2.12866208 -0.11259866  0.55041798]
Sun Aug 25 05:12:39 2024,288,0.175356368333573,[-2.96196591  2.22697621 -2.12846394 -0.11240053  0.55021984]
Sun Aug 25 05:13:51 2024,289,0.17498328653415998,[-2.96226277  2.22727307 -2.12816708 -0.11210367  0.54992298]
Sun Aug 25 05:15:03 2024,290,0.1779722162869347,[-2.96213615  2.22739969 -2.1282937  -0.11197705  0.54979636]
Sun Aug 25 05:16:15 2024,291,0.17997606567620267,[-2.96261575  2.22692009 -2.12877329 -0.11245664  0.55027596]
Sun Aug 25 05:17:27 2024,292,0.17612400222724822,[-2.96254675  2.2268511  -2.12884229 -0.11238765  0.55034495]
Sun Aug 25 05:18:39 2024,293,0.17684083769791817,[-2.96276898  2.22662887 -2.12906451 -0.11216542  0.55012272]
Sun Aug 25 05:19:52 2024,294,0.17604440273553829,[-2.96345312  2.22594473 -2.12838037 -0.11148127  0.54943858]
Sun Aug 25 05:21:04 2024,295,0.1722751147870347,[-2.96349289  2.22590496 -2.12842014 -0.11152104  0.54939881]
Sun Aug 25 05:22:16 2024,296,0.17731810871672618,[-2.96316021  2.22623764 -2.12875282 -0.11185372  0.54973149]
Sun Aug 25 05:23:28 2024,297,0.1794048632836618,[-2.96296851  2.22642934 -2.12894452 -0.11204542  0.54953979]
Sun Aug 25 05:24:40 2024,298,0.17433931330400043,[-2.96277927  2.22661858 -2.12875528 -0.11185618  0.54935055]
Sun Aug 25 05:25:52 2024,299,0.17621762892874218,[-2.9629015   2.22674081 -2.12863305 -0.11197841  0.54922832]
Sun Aug 25 05:27:04 2024,300,0.1783386979003047,[-2.96250891  2.2271334  -2.12902564 -0.11237101  0.54962092]
Sun Aug 25 05:28:16 2024,301,0.17941016583882263,[-2.96219252  2.2274498  -2.12934204 -0.1126874   0.54993731]
Sun Aug 25 05:29:28 2024,302,0.1745744508329106,[-2.96281029  2.22683202 -2.12995981 -0.11206963  0.55055508]
Sun Aug 25 05:30:40 2024,303,0.17352488121198928,[-2.96311825  2.22713999 -2.12965184 -0.1123776   0.55086305]
Sun Aug 25 05:31:52 2024,304,0.18028477799540185,[-2.96348013  2.22750187 -2.12928996 -0.11201572  0.55122493]
Sun Aug 25 05:33:04 2024,305,0.1743795505349843,[-2.96371389  2.22773563 -2.1290562  -0.11178196  0.55145869]
Sun Aug 25 05:34:17 2024,306,0.1704255480588709,[-2.96398771  2.22800944 -2.12878239 -0.11205577  0.55118487]
Sun Aug 25 05:35:29 2024,307,0.17264006119435693,[-2.96414004  2.22785711 -2.12893472 -0.11190344  0.55103254]
Sun Aug 25 05:36:41 2024,308,0.177360695846258,[-2.96487761  2.22859469 -2.12967229 -0.11264102  0.55177012]
Sun Aug 25 05:37:53 2024,309,0.1748555847811998,[-2.96506382  2.22878089 -2.1298585  -0.11282723  0.55195633]
Sun Aug 25 05:39:05 2024,310,0.17419102413377166,[-2.96594866  2.22966573 -2.12897366 -0.11371207  0.55107149]
Sun Aug 25 05:40:17 2024,311,0.1747207503011172,[-2.96590562  2.22970877 -2.12901669 -0.11366903  0.55111452]
Sun Aug 25 05:41:29 2024,312,0.1770815797445253,[-2.96638672  2.22922767 -2.12949778 -0.11318794  0.55063343]
Sun Aug 25 05:42:41 2024,313,0.17522148156330392,[-2.96705937  2.22855502 -2.12882513 -0.11386059  0.55130608]
Sun Aug 25 05:43:53 2024,314,0.17741010665866638,[-2.96745769  2.22895334 -2.12922345 -0.11346227  0.55090776]
Sun Aug 25 05:45:05 2024,315,0.17458523492327657,[-2.96756138  2.22905703 -2.12911977 -0.11335858  0.55101144]
Sun Aug 25 05:46:17 2024,316,0.1761884631610847,[-2.96791691  2.22941256 -2.12947529 -0.11300306  0.55136697]
Sun Aug 25 05:47:29 2024,317,0.17237025762880506,[-2.96784222  2.22933787 -2.12940061 -0.11307774  0.55144165]
Sun Aug 25 05:48:41 2024,318,0.17821773809104666,[-2.96792235  2.22925774 -2.12932048 -0.11315787  0.55136152]
Sun Aug 25 05:49:53 2024,319,0.1752304327359796,[-2.96832752  2.22885258 -2.12972564 -0.11275271  0.55095636]
Sun Aug 25 05:51:05 2024,320,0.17627438231294262,[-2.96852816  2.22905321 -2.12992628 -0.11255207  0.55115699]
Sun Aug 25 05:52:17 2024,321,0.17662954671192008,[-2.96914627  2.2284351  -2.12930817 -0.11193396  0.55053888]
Sun Aug 25 05:53:30 2024,322,0.17561262802708838,[-2.96922659  2.22851542 -2.12938849 -0.11185364  0.55045856]
Sun Aug 25 05:54:42 2024,323,0.17433547863825494,[-2.96953815  2.22882699 -2.12907692 -0.11216521  0.55077013]
Sun Aug 25 05:55:54 2024,324,0.17349246524071602,[-2.96949913  2.22878796 -2.12911594 -0.11220423  0.55080915]
Sun Aug 25 05:57:06 2024,325,0.1721663688269737,[-2.96953408  2.22882291 -2.12908099 -0.11216928  0.55084411]
Sun Aug 25 05:58:18 2024,326,0.17914566695785336,[-2.96939365  2.22868248 -2.12894056 -0.11202884  0.55070367]
Sun Aug 25 05:59:30 2024,327,0.1747608062908071,[-2.96997913  2.228097   -2.12952604 -0.11144336  0.55128915]
Sun Aug 25 06:00:42 2024,328,0.17685447110308036,[-2.97014283  2.22793329 -2.12936234 -0.11160706  0.55112545]
Sun Aug 25 06:01:54 2024,329,0.17756823403274147,[-2.97022008  2.22785605 -2.12943958 -0.11168431  0.5512027 ]
Sun Aug 25 06:03:06 2024,330,0.175499418350373,[-2.97088959  2.22852556 -2.1301091  -0.11235382  0.55053318]
Sun Aug 25 06:04:18 2024,331,0.17484863481738167,[-2.97074942  2.22866574 -2.12996892 -0.11221365  0.550393  ]
Sun Aug 25 06:05:30 2024,332,0.17943945087230648,[-2.97078151  2.22869783 -2.13000101 -0.11218156  0.5504251 ]
Sun Aug 25 06:06:42 2024,333,0.17445468608586787,[-2.97082362  2.22865572 -2.13004312 -0.11213945  0.55046721]
Sun Aug 25 06:07:54 2024,334,0.17523669287857632,[-2.97073766  2.22856976 -2.13012908 -0.11205349  0.55038125]
Sun Aug 25 06:09:06 2024,335,0.1771844542277436,[-2.9708546   2.22845282 -2.13024602 -0.11193655  0.55049818]
Sun Aug 25 06:10:18 2024,336,0.17502635921170553,[-2.97078942  2.228518   -2.13018085 -0.11200172  0.55043301]
Sun Aug 25 06:11:30 2024,337,0.1720323486789888,[-2.97088617  2.22861475 -2.13008409 -0.11209848  0.55052976]
Sun Aug 25 06:12:42 2024,338,0.1762427762811255,[-2.97094622  2.2286748  -2.13014414 -0.11203843  0.5505898 ]
Sun Aug 25 06:13:55 2024,339,0.17316919629219174,[-2.97071044  2.22891057 -2.13037991 -0.1122742   0.55082558]
Sun Aug 25 06:15:07 2024,340,0.1747836751319533,[-2.97064186  2.22897916 -2.1304485  -0.11220562  0.55089416]
Sun Aug 25 06:16:21 2024,341,0.17534236337299622,[-2.97111792  2.22850309 -2.12997243 -0.11268168  0.5504181 ]
Sun Aug 25 06:17:34 2024,342,0.17335348948485926,[-2.97066282  2.22804798 -2.12951732 -0.11222658  0.5508732 ]
Sun Aug 25 06:18:46 2024,343,0.17293742631841638,[-2.9704957   2.2282151  -2.12968444 -0.1123937   0.55104032]
Sun Aug 25 06:19:59 2024,344,0.17217676318661246,[-2.9708737   2.2278371  -2.12930644 -0.11201569  0.55066232]
Sun Aug 25 06:21:12 2024,345,0.17561059296542425,[-2.97103664  2.22767416 -2.1291435  -0.11185275  0.55049938]
Sun Aug 25 06:22:24 2024,346,0.17451403759627043,[-2.9714999   2.2272109  -2.12960675 -0.11231601  0.55096263]
Sun Aug 25 06:23:36 2024,347,0.17598784604895482,[-2.97166505  2.22737606 -2.12977191 -0.11215085  0.55112779]
Sun Aug 25 06:24:48 2024,348,0.17489312575017002,[-2.97173297  2.22730814 -2.12970399 -0.11221877  0.55105987]
Sun Aug 25 06:26:01 2024,349,0.1713743661879236,[-2.97211398  2.22768915 -2.130085   -0.11259979  0.55067885]
Sun Aug 25 06:27:13 2024,350,0.1750946135851103,[-2.97230172  2.22787689 -2.13027274 -0.11241205  0.55086659]
Sun Aug 25 06:28:25 2024,351,0.17894426771928423,[-2.97266745  2.22751116 -2.13063846 -0.11277777  0.55123232]
Sun Aug 25 06:29:37 2024,352,0.17518375606775358,[-2.97286224  2.22731637 -2.13044367 -0.11297256  0.55142711]
Sun Aug 25 06:30:49 2024,353,0.17273663458582394,[-2.97338983  2.22678878 -2.13097127 -0.11244497  0.55089951]
Sun Aug 25 06:32:01 2024,354,0.175652677478713,[-2.97330392  2.22670286 -2.13088535 -0.11235905  0.55098543]
Sun Aug 25 06:33:13 2024,355,0.17108707790258493,[-2.97328631  2.22672046 -2.13086774 -0.11234144  0.55096783]
Sun Aug 25 06:34:25 2024,356,0.1791286163618836,[-2.97369822  2.22630855 -2.13127965 -0.11275335  0.55055592]
Sun Aug 25 06:35:37 2024,357,0.17741476772944995,[-2.9738395   2.22644983 -2.13142093 -0.11289464  0.55041463]
Sun Aug 25 06:36:49 2024,358,0.1800991327913784,[-2.97403985  2.22665018 -2.13122059 -0.11269429  0.55021429]
Sun Aug 25 06:38:01 2024,359,0.17764577057614644,[-2.97456308  2.22717341 -2.13069736 -0.11321753  0.54969106]
Sun Aug 25 06:39:13 2024,360,0.17509590575253303,[-2.97487347  2.2274838  -2.13100775 -0.11352792  0.55000145]
Sun Aug 25 06:40:25 2024,361,0.17668982499046115,[-2.97470577  2.22765151 -2.13084005 -0.11336022  0.55016915]
Sun Aug 25 06:41:38 2024,362,0.17464078019739857,[-2.97446508  2.22741081 -2.13059936 -0.11311953  0.54992846]
Sun Aug 25 06:42:50 2024,363,0.17459471463438228,[-2.97513976  2.22808549 -2.12992468 -0.11244485  0.55060313]
Sun Aug 25 06:44:03 2024,364,0.1735029196407407,[-2.97581501  2.22741024 -2.13059993 -0.1117696   0.54992788]
Sun Aug 25 06:45:15 2024,365,0.17792648431269772,[-2.9757433   2.22748195 -2.13067164 -0.1116979   0.54999959]
Sun Aug 25 06:46:27 2024,366,0.1688301669806746,[-2.97635965  2.2268656  -2.13128798 -0.11108155  0.55061594]
Sun Aug 25 06:47:39 2024,367,0.1764240929921227,[-2.97653224  2.22669301 -2.1311154  -0.11090896  0.55078853]
Sun Aug 25 06:48:51 2024,368,0.1751322326989884,[-2.97667626  2.22654899 -2.13125942 -0.11105298  0.5506445 ]
Sun Aug 25 06:50:03 2024,369,0.17335034219789114,[-2.97691883  2.22630642 -2.13101685 -0.11129555  0.55088707]
Sun Aug 25 06:51:15 2024,370,0.1763121083399088,[-2.97707309  2.22615216 -2.13117111 -0.11144982  0.55104134]
Sun Aug 25 06:52:27 2024,371,0.1807771709039089,[-2.9770991   2.22617817 -2.13114511 -0.11142381  0.55101533]
Sun Aug 25 06:53:39 2024,372,0.1768387070347924,[-2.97710268  2.22618175 -2.13114152 -0.11142739  0.55101891]
Sun Aug 25 06:54:51 2024,373,0.17472062634157287,[-2.97739586  2.22647493 -2.1314347  -0.11172057  0.55072574]
Sun Aug 25 06:56:03 2024,374,0.17555524913860326,[-2.97723389  2.22631296 -2.13127273 -0.1115586   0.55056377]
Sun Aug 25 06:57:16 2024,375,0.1745534710691116,[-2.97762082  2.22669989 -2.1308858  -0.11194554  0.55017684]
Sun Aug 25 06:58:28 2024,376,0.17736005516199793,[-2.9778273   2.22690637 -2.13109228 -0.11215201  0.54997036]
Sun Aug 25 06:59:41 2024,377,0.1746140797598131,[-2.97822387  2.22730294 -2.13148884 -0.11254858  0.5495738 ]
Sun Aug 25 07:00:54 2024,378,0.17370701334584793,[-2.97813502  2.22721409 -2.13157769 -0.11263742  0.54966264]
Sun Aug 25 07:02:06 2024,379,0.17610770820676086,[-2.97825191  2.22733098 -2.1314608  -0.11275431  0.54977952]
Sun Aug 25 07:03:19 2024,380,0.1725140374571447,[-2.97872246  2.22780153 -2.13193136 -0.11228375  0.55025008]
Sun Aug 25 07:04:31 2024,381,0.1791986890251162,[-2.97863092  2.22770999 -2.13202291 -0.1123753   0.55015854]
Sun Aug 25 07:05:44 2024,382,0.17629476627644,[-2.97877194  2.22785101 -2.13216393 -0.11251632  0.55029956]
Sun Aug 25 07:06:56 2024,383,0.18108543907577435,[-2.97951101  2.22859008 -2.13142487 -0.11325538  0.5495605 ]
Sun Aug 25 07:08:09 2024,384,0.1739201222656937,[-2.97985656  2.22824452 -2.13177042 -0.11360094  0.54921494]
Sun Aug 25 07:09:21 2024,385,0.17535806295646975,[-2.97988966  2.22827761 -2.13173733 -0.11356785  0.54918184]
Sun Aug 25 07:10:33 2024,386,0.1753802842131457,[-2.9798417   2.22832557 -2.13178529 -0.11351989  0.54913389]
Sun Aug 25 07:11:45 2024,387,0.17960317202792736,[-2.97962461  2.22854266 -2.1315682  -0.1133028   0.54935098]
Sun Aug 25 07:12:58 2024,388,0.17470119603440493,[-2.97975275  2.22841453 -2.13169633 -0.11317467  0.54947911]
Sun Aug 25 07:14:10 2024,389,0.17404738774890968,[-2.98012441  2.22878619 -2.132068   -0.11354633  0.54985078]
Sun Aug 25 07:15:22 2024,390,0.17692359221859216,[-2.980429    2.22909078 -2.13237258 -0.11385092  0.54954619]
Sun Aug 25 07:16:34 2024,391,0.17720763923836802,[-2.98040073  2.22906251 -2.13234432 -0.11387919  0.54951793]
Sun Aug 25 07:17:46 2024,392,0.1781195397621364,[-2.98089093  2.22955271 -2.13283451 -0.11338899  0.54902773]
Sun Aug 25 07:18:59 2024,393,0.17450656329760444,[-2.98137426  2.23003604 -2.13235118 -0.11290566  0.54951106]
Sun Aug 25 07:20:11 2024,394,0.17559410771946893,[-2.98174196  2.22966835 -2.13198349 -0.11327335  0.54987875]
Sun Aug 25 07:21:23 2024,395,0.16906951900504394,[-2.98184735  2.22977374 -2.13208889 -0.11316795  0.54977336]
Sun Aug 25 07:22:36 2024,396,0.17882169373731646,[-2.98181299  2.22973938 -2.13205452 -0.11313359  0.54980772]
Sun Aug 25 07:23:48 2024,397,0.1719204692148807,[-2.98234433  2.23027072 -2.13258586 -0.11366493  0.54927638]
Sun Aug 25 07:25:00 2024,398,0.17925224595322486,[-2.98268261  2.22993244 -2.13292414 -0.11400321  0.5489381 ]
Sun Aug 25 07:26:13 2024,399,0.1725303122489765,[-2.98288906  2.23013889 -2.13313059 -0.11420966  0.54873165]
Sun Aug 25 07:27:25 2024,400,0.17551256979501656,[-2.98300367  2.2302535  -2.13301598 -0.11432427  0.54861704]
Sun Aug 25 07:28:38 2024,401,0.17609263818144025,[-2.9829773   2.23027987 -2.13298961 -0.11435063  0.54859068]
Sun Aug 25 07:29:50 2024,402,0.17597658595750534,[-2.98302908  2.23022809 -2.13304139 -0.11429886  0.54864246]
Sun Aug 25 07:31:02 2024,403,0.1768682769522808,[-2.98333162  2.22992555 -2.13273885 -0.1146014   0.548945  ]
Sun Aug 25 07:32:15 2024,404,0.17337200137907138,[-2.98310558  2.2296995  -2.13296489 -0.11437536  0.54871896]
Sun Aug 25 07:33:27 2024,405,0.17600376683343333,[-2.98322209  2.22958299 -2.13284838 -0.11449187  0.54860245]
Sun Aug 25 07:34:39 2024,406,0.17658677202937226,[-2.9834878   2.2298487  -2.13258268 -0.11475757  0.54886815]
Sun Aug 25 07:35:51 2024,407,0.1762407976964107,[-2.98407298  2.22926351 -2.13199749 -0.11417238  0.54828297]
Sun Aug 25 07:37:04 2024,408,0.17711946561417743,[-2.98445552  2.22888097 -2.13161495 -0.11455493  0.54790042]
Sun Aug 25 07:38:16 2024,409,0.17912593115747744,[-2.9845781   2.22875839 -2.13149237 -0.11443235  0.54777784]
Sun Aug 25 07:39:29 2024,410,0.17638108518864556,[-2.98436916  2.22854945 -2.13170131 -0.11464129  0.54798678]
Sun Aug 25 07:40:42 2024,411,0.17849963031218663,[-2.98442054  2.22849807 -2.13164993 -0.11458991  0.54803816]
Sun Aug 25 07:41:54 2024,412,0.17846038046257573,[-2.98454343  2.22837518 -2.13177283 -0.11471281  0.54791526]
Sun Aug 25 07:43:06 2024,413,0.17144416113066618,[-2.98474228  2.22857403 -2.13197167 -0.11451396  0.54811411]
Sun Aug 25 07:44:18 2024,414,0.1743484641721451,[-2.98471391  2.22860239 -2.13194331 -0.11454233  0.54808574]
Sun Aug 25 07:45:30 2024,415,0.17314737124378285,[-2.98507378  2.22896226 -2.13230317 -0.11418246  0.54772588]
Sun Aug 25 07:46:43 2024,416,0.174273572583067,[-2.9850615   2.22897453 -2.1322909  -0.11419474  0.54771361]
Sun Aug 25 07:47:55 2024,417,0.17210627410822402,[-2.98544741  2.22858862 -2.13190499 -0.11458064  0.5473277 ]
Sun Aug 25 07:49:07 2024,418,0.17258729541191123,[-2.98540651  2.22854772 -2.13194589 -0.11462155  0.5472868 ]
Sun Aug 25 07:50:19 2024,419,0.1772871810923031,[-2.98530853  2.2286457  -2.13204388 -0.11452356  0.54738478]
Sun Aug 25 07:51:32 2024,420,0.17216436649781622,[-2.98558943  2.2283648  -2.13176298 -0.11480446  0.54766568]
Sun Aug 25 07:52:44 2024,421,0.1711545766836692,[-2.98551406  2.22844017 -2.13168761 -0.1147291   0.54759031]
Sun Aug 25 07:53:56 2024,422,0.17365458660240174,[-2.98602294  2.22894904 -2.13117874 -0.11523797  0.54809919]
Sun Aug 25 07:55:08 2024,423,0.17658024418100962,[-2.9864126   2.22855938 -2.13078908 -0.11484831  0.54848885]
Sun Aug 25 07:56:20 2024,424,0.17678395789964288,[-2.98648103  2.22862781 -2.13072065 -0.11477988  0.54855728]
Sun Aug 25 07:57:32 2024,425,0.17536175439462337,[-2.9866151   2.22876188 -2.13058658 -0.11464581  0.54842321]
Sun Aug 25 07:58:45 2024,426,0.17248100368214073,[-2.9870425   2.22833448 -2.13015918 -0.11507321  0.54799581]
Sun Aug 25 07:59:57 2024,427,0.17544526736842275,[-2.98761248  2.2277645  -2.13072917 -0.11450323  0.54742583]
Sun Aug 25 08:01:09 2024,428,0.1731631856110779,[-2.98805798  2.22821    -2.13117466 -0.11405773  0.54787132]
Sun Aug 25 08:02:21 2024,429,0.17889271034879664,[-2.98803611  2.22818813 -2.13119653 -0.1140796   0.54789319]
Sun Aug 25 08:03:33 2024,430,0.17820614164879225,[-2.9876393   2.22779132 -2.13159334 -0.11368279  0.54829   ]
Sun Aug 25 08:04:45 2024,431,0.17434081433461562,[-2.98781807  2.22797009 -2.13141457 -0.11350402  0.54811123]
Sun Aug 25 08:05:58 2024,432,0.1769567698892346,[-2.98784524  2.22794292 -2.13144174 -0.11347685  0.54808406]
Sun Aug 25 08:07:10 2024,433,0.17388119456692902,[-2.988117    2.22767115 -2.13116998 -0.11374861  0.5478123 ]
Sun Aug 25 08:08:23 2024,434,0.17173658473705894,[-2.98759417  2.22714831 -2.13169282 -0.11427145  0.54833513]
