Time,Iteration,Cost,Parameters
Sun Aug 25 01:44:09 2024,217,0.15823642704956753,[-1.41384766  2.36817676 -2.15929977 -0.15100089  0.51995806]
Sun Aug 25 01:45:05 2024,218,0.16262981902435458,[-1.4138736   2.3682027  -2.15932571 -0.15102682  0.51998399]
Sun Aug 25 01:46:02 2024,219,0.16204087601889974,[-1.41339092  2.36772002 -2.15980839 -0.1515095   0.51950132]
Sun Aug 25 01:46:58 2024,220,0.15774262065283162,[-1.41254973  2.36856121 -2.16064957 -0.15066832  0.51866013]
Sun Aug 25 01:47:55 2024,221,0.16028734929543537,[-1.41268418  2.36842676 -2.16051513 -0.15053387  0.51879458]
Sun Aug 25 01:48:52 2024,222,0.1578333354931102,[-1.41280926  2.36855184 -2.16039005 -0.15065895  0.51891966]
Sun Aug 25 01:49:49 2024,223,0.16271777719833141,[-1.41314919  2.3682119  -2.16072998 -0.15031901  0.51857972]
Sun Aug 25 01:50:46 2024,224,0.16187218227743977,[-1.41313082  2.36823028 -2.16071161 -0.15030064  0.5185981 ]
Sun Aug 25 01:51:42 2024,225,0.15855457661043415,[-1.41363057  2.36773052 -2.16121136 -0.14980088  0.51909785]
Sun Aug 25 01:52:39 2024,226,0.16277408342994648,[-1.41347966  2.36788144 -2.16136228 -0.14964996  0.51894693]
Sun Aug 25 01:53:36 2024,227,0.15862172124868948,[-1.41377064  2.36759045 -2.16165327 -0.14935898  0.51865595]
Sun Aug 25 01:54:32 2024,228,0.15926263873852334,[-1.41392751  2.36774732 -2.16181014 -0.14920211  0.51881282]
Sun Aug 25 01:55:29 2024,229,0.16031401294683792,[-1.41347596  2.36819887 -2.16226168 -0.14875056  0.51926436]
Sun Aug 25 01:56:25 2024,230,0.15735769735828153,[-1.41326298  2.36841185 -2.16204871 -0.14853758  0.51947734]
Sun Aug 25 01:57:21 2024,231,0.16018616902052593,[-1.41390022  2.36777462 -2.16268594 -0.14917481  0.52011458]
Sun Aug 25 01:58:18 2024,232,0.15950325132125776,[-1.41432697  2.36820137 -2.16311269 -0.14960157  0.52054133]
Sun Aug 25 01:59:14 2024,233,0.16207480610224068,[-1.4141273   2.3680017  -2.16291302 -0.1494019   0.520741  ]
Sun Aug 25 02:00:10 2024,234,0.1590272406000437,[-1.41395921  2.36783361 -2.16274493 -0.14923381  0.52090909]
Sun Aug 25 02:01:06 2024,235,0.15869957532974274,[-1.41400283  2.36778999 -2.16278856 -0.14927743  0.52095271]
Sun Aug 25 02:02:03 2024,236,0.16190176019181418,[-1.4140479   2.36774492 -2.16274349 -0.14923237  0.52090764]
Sun Aug 25 02:02:59 2024,237,0.157889090139721,[-1.41434917  2.36744366 -2.16244223 -0.14953363  0.52060638]
Sun Aug 25 02:03:55 2024,238,0.15976480534103796,[-1.41471228  2.36780677 -2.16207911 -0.14917052  0.52096949]
Sun Aug 25 02:04:52 2024,239,0.15841743233571637,[-1.41384212  2.36867692 -2.16294927 -0.14830037  0.52183964]
Sun Aug 25 02:05:48 2024,240,0.16121414087222385,[-1.41410318  2.36841587 -2.16321032 -0.14856142  0.5221007 ]
Sun Aug 25 02:06:44 2024,241,0.16224652135512008,[-1.41414165  2.36845434 -2.16324879 -0.14852295  0.52213917]
Sun Aug 25 02:07:41 2024,242,0.16266585893937066,[-1.41454313  2.36885582 -2.16365027 -0.14812147  0.52254065]
Sun Aug 25 02:08:37 2024,243,0.16509045443631998,[-1.41478605  2.36861291 -2.16340735 -0.14787855  0.52278356]
Sun Aug 25 02:09:33 2024,244,0.1612154885090734,[-1.41528245  2.36910931 -2.16390376 -0.14738214  0.52327997]
Sun Aug 25 02:10:29 2024,245,0.15771838957289638,[-1.41546639  2.36892538 -2.16371983 -0.14756608  0.52309604]
Sun Aug 25 02:11:25 2024,246,0.16050703435700642,[-1.41529701  2.368756   -2.1638892  -0.1473967   0.52292666]
Sun Aug 25 02:12:21 2024,247,0.16164852529932816,[-1.41459887  2.36805786 -2.16458735 -0.14669856  0.5236248 ]
Sun Aug 25 02:13:17 2024,248,0.15895042432272757,[-1.41432196  2.36778096 -2.16486425 -0.14697547  0.5233479 ]
Sun Aug 25 02:14:13 2024,249,0.16340451020240174,[-1.41407149  2.36803142 -2.16511472 -0.14722593  0.52309743]
Sun Aug 25 02:15:09 2024,250,0.16249393057229547,[-1.41379252  2.36775245 -2.16539369 -0.14694696  0.52281846]
Sun Aug 25 02:16:05 2024,251,0.1585877152669369,[-1.41366435  2.36788062 -2.16526552 -0.14681879  0.52294663]
Sun Aug 25 02:17:02 2024,252,0.1579038004989301,[-1.41345122  2.36809376 -2.16505238 -0.14703193  0.52315977]
Sun Aug 25 02:17:58 2024,253,0.16262481646270782,[-1.4128066   2.36873838 -2.16440776 -0.14767655  0.52251515]
Sun Aug 25 02:18:54 2024,254,0.16267539629758523,[-1.4134261   2.36811888 -2.16502726 -0.14829605  0.52189565]
Sun Aug 25 02:19:50 2024,255,0.15844914002977786,[-1.41321472  2.36833026 -2.16523865 -0.14808466  0.52168426]
Sun Aug 25 02:20:46 2024,256,0.1644197110263636,[-1.41353044  2.36801454 -2.16492293 -0.14840039  0.52136854]
Sun Aug 25 02:21:43 2024,257,0.15965046802703767,[-1.41337774  2.36786183 -2.16477022 -0.14824768  0.52121584]
Sun Aug 25 02:22:39 2024,258,0.15995317197446454,[-1.41393924  2.36842334 -2.16420871 -0.14880919  0.52065433]
Sun Aug 25 02:23:35 2024,259,0.1621632465909859,[-1.41389531  2.36837941 -2.16416478 -0.14876526  0.52061039]
Sun Aug 25 02:24:31 2024,260,0.16090894979654466,[-1.41374932  2.36823342 -2.16401879 -0.14891125  0.52046441]
Sun Aug 25 02:25:28 2024,261,0.16194135782573013,[-1.41423815  2.36774459 -2.16352996 -0.14940008  0.52095324]
Sun Aug 25 02:26:24 2024,262,0.159383073197889,[-1.41466287  2.3681693  -2.16310525 -0.14982479  0.52052853]
Sun Aug 25 02:27:20 2024,263,0.1593889958125011,[-1.41486615  2.36837259 -2.16330854 -0.1496215   0.52032524]
Sun Aug 25 02:28:17 2024,264,0.1629887720581843,[-1.41506946  2.36816928 -2.16310523 -0.14941819  0.52052855]
Sun Aug 25 02:29:13 2024,265,0.1595047244739835,[-1.41508044  2.36818026 -2.16309424 -0.14940721  0.52051756]
Sun Aug 25 02:30:09 2024,266,0.1653116954134306,[-1.41492173  2.36802156 -2.16293554 -0.1492485   0.52067627]
Sun Aug 25 02:31:06 2024,267,0.1607779915474519,[-1.41540371  2.36850353 -2.16245356 -0.14876653  0.5201943 ]
Sun Aug 25 02:32:03 2024,268,0.1610861305609992,[-1.41562345  2.36872327 -2.1626733  -0.14854679  0.51997456]
Sun Aug 25 02:32:59 2024,269,0.16107243737900762,[-1.41584443  2.36850229 -2.16245233 -0.14832581  0.52019554]
Sun Aug 25 02:33:55 2024,270,0.16093952442386794,[-1.41597064  2.36837608 -2.16257853 -0.14845202  0.52032175]
Sun Aug 25 02:34:52 2024,271,0.1592851970740711,[-1.41577031  2.36817575 -2.16277886 -0.14865235  0.52052208]
Sun Aug 25 02:35:48 2024,272,0.15816393288807143,[-1.41627173  2.36867717 -2.16328028 -0.14915377  0.52002065]
Sun Aug 25 02:36:44 2024,273,0.1579706549858932,[-1.41644481  2.36850409 -2.16345336 -0.14898069  0.51984757]
Sun Aug 25 02:37:41 2024,274,0.16119104355848227,[-1.41651946  2.36842944 -2.16352802 -0.14890604  0.51992223]
Sun Aug 25 02:38:37 2024,275,0.15677584216100704,[-1.41583529  2.36911361 -2.16421218 -0.1495902   0.5206064 ]
Sun Aug 25 02:39:33 2024,276,0.15985833681251174,[-1.41579493  2.36907325 -2.16417182 -0.14954984  0.52064676]
Sun Aug 25 02:40:29 2024,277,0.16073003121587587,[-1.41514837  2.3697198  -2.16481838 -0.1501964   0.52129332]
Sun Aug 25 02:41:25 2024,278,0.15805881564070395,[-1.41488349  2.36998468 -2.16508326 -0.15046128  0.52102844]
Sun Aug 25 02:42:22 2024,279,0.16123898453005997,[-1.41470041  2.3698016  -2.16526634 -0.15064436  0.52084536]
Sun Aug 25 02:43:18 2024,280,0.15507051683914377,[-1.41474257  2.36984376 -2.16522418 -0.1506022   0.52080319]
Sun Aug 25 02:44:14 2024,281,0.1582336708449975,[-1.41452445  2.36962563 -2.1654423  -0.15038407  0.52102132]
Sun Aug 25 02:45:10 2024,282,0.16356888395380284,[-1.41407117  2.37007891 -2.16498903 -0.1499308   0.52056805]
Sun Aug 25 02:46:06 2024,283,0.15997069534733876,[-1.41376761  2.37038247 -2.16529259 -0.14962723  0.52087161]
Sun Aug 25 02:47:02 2024,284,0.1628785824589463,[-1.41426294  2.37087781 -2.16479726 -0.15012257  0.52037628]
Sun Aug 25 02:47:59 2024,285,0.16242241699268384,[-1.41354485  2.37015972 -2.16551535 -0.15084065  0.51965819]
Sun Aug 25 02:48:55 2024,286,0.16121598711343452,[-1.41369131  2.37030618 -2.16566181 -0.15069419  0.51951172]
Sun Aug 25 02:49:51 2024,287,0.16388026652913787,[-1.41326298  2.37073452 -2.16523348 -0.15112253  0.51908339]
Sun Aug 25 02:50:47 2024,288,0.16178539016250548,[-1.41354921  2.37102075 -2.16551971 -0.15140876  0.51879716]
Sun Aug 25 02:51:44 2024,289,0.15543901937653049,[-1.41356992  2.37100004 -2.165499   -0.15142947  0.51881787]
Sun Aug 25 02:52:40 2024,290,0.16109910483217546,[-1.41355054  2.37101941 -2.16547962 -0.15144884  0.51883724]
Sun Aug 25 02:53:36 2024,291,0.1569364519783022,[-1.41281113  2.37175883 -2.16474021 -0.15218826  0.51809782]
Sun Aug 25 02:54:33 2024,292,0.16195356743425596,[-1.41247765  2.37142535 -2.16507369 -0.15252174  0.51776434]
Sun Aug 25 02:55:30 2024,293,0.1581199194838274,[-1.41271962  2.37166731 -2.16483172 -0.15227977  0.51800631]
Sun Aug 25 02:56:26 2024,294,0.16109073794606055,[-1.41292498  2.37187268 -2.16462635 -0.1520744   0.51780094]
Sun Aug 25 02:57:23 2024,295,0.15869793508029378,[-1.41316411  2.37163355 -2.16438722 -0.15231353  0.51756181]
Sun Aug 25 02:58:19 2024,296,0.1611790357410007,[-1.41348367  2.371314   -2.16406767 -0.15199398  0.51788137]
Sun Aug 25 02:59:16 2024,297,0.15562870635070405,[-1.41394091  2.37177124 -2.16361043 -0.15245122  0.51742413]
Sun Aug 25 03:00:13 2024,298,0.1582122743098242,[-1.41399819  2.37182852 -2.16366771 -0.1525085   0.51736684]
Sun Aug 25 03:01:09 2024,299,0.16010374042031592,[-1.41403206  2.37186238 -2.16363385 -0.15254237  0.51733298]
Sun Aug 25 03:02:05 2024,300,0.16153293980972486,[-1.41370551  2.37153584 -2.16330731 -0.15286891  0.51765952]
Sun Aug 25 03:03:01 2024,301,0.1582972313771129,[-1.41336915  2.37187221 -2.16364367 -0.15320527  0.51799589]
Sun Aug 25 03:03:57 2024,302,0.15950368480508242,[-1.41359353  2.37209659 -2.16386805 -0.1529809   0.51822027]
Sun Aug 25 03:04:54 2024,303,0.15730694859856073,[-1.41316992  2.37167297 -2.16344444 -0.15340451  0.51864388]
Sun Aug 25 03:05:50 2024,304,0.16176104610295647,[-1.41292141  2.37192149 -2.16369295 -0.15315599  0.51889239]
Sun Aug 25 03:06:46 2024,305,0.16254345666892953,[-1.41253983  2.37230306 -2.16331137 -0.15353757  0.51927397]
Sun Aug 25 03:07:43 2024,306,0.16259945234427634,[-1.41221977  2.37262313 -2.16299131 -0.15321751  0.51959403]
Sun Aug 25 03:08:39 2024,307,0.16169864892639116,[-1.41219799  2.37260135 -2.16296954 -0.15323929  0.51957225]
Sun Aug 25 03:09:35 2024,308,0.16404443625455656,[-1.41216011  2.37256347 -2.16300741 -0.15327717  0.51953437]
Sun Aug 25 03:10:32 2024,309,0.15888783465774695,[-1.41206175  2.37246512 -2.16290906 -0.15337552  0.51963273]
Sun Aug 25 03:11:28 2024,310,0.1644764944467203,[-1.41178836  2.37219173 -2.16318245 -0.15310213  0.51990612]
Sun Aug 25 03:12:24 2024,311,0.16347298015238684,[-1.41083995  2.37124331 -2.16223403 -0.15215372  0.5189577 ]
Sun Aug 25 03:13:20 2024,312,0.16133955406868275,[-1.41105313  2.37145649 -2.16202086 -0.15194054  0.51917088]
Sun Aug 25 03:14:16 2024,313,0.16357460207139565,[-1.41087748  2.37128084 -2.1621965  -0.15176489  0.51934653]
Sun Aug 25 03:15:12 2024,314,0.16092359938109893,[-1.41097519  2.37118313 -2.16209879 -0.1518626   0.51924881]
Sun Aug 25 03:16:08 2024,315,0.1586428807345241,[-1.4108609   2.37129742 -2.16221308 -0.15174831  0.5193631 ]
Sun Aug 25 03:17:04 2024,316,0.15890348974682636,[-1.41079102  2.37122754 -2.16228296 -0.15167843  0.51943299]
Sun Aug 25 03:18:00 2024,317,0.16029835064207706,[-1.41083221  2.37118635 -2.16224178 -0.15171962  0.5193918 ]
Sun Aug 25 03:18:56 2024,318,0.15976040730145294,[-1.41078324  2.37113738 -2.16229074 -0.15167065  0.51934283]
Sun Aug 25 03:19:52 2024,319,0.1605786638650512,[-1.41109518  2.37144933 -2.16260269 -0.15135871  0.51965478]
Sun Aug 25 03:20:48 2024,320,0.1601668309132746,[-1.41115681  2.37151095 -2.16254106 -0.15142033  0.5197164 ]
Sun Aug 25 03:21:45 2024,321,0.16280249745219794,[-1.41097154  2.37132568 -2.16272633 -0.1516056   0.51990167]
Sun Aug 25 03:22:41 2024,322,0.16341182884310781,[-1.41074502  2.3715522  -2.16249981 -0.15137908  0.52012818]
Sun Aug 25 03:23:37 2024,323,0.16290450973889406,[-1.4105137   2.37178353 -2.16226849 -0.15161041  0.52035951]
Sun Aug 25 03:24:33 2024,324,0.15625917906998443,[-1.40959548  2.3708653  -2.16318671 -0.15069219  0.51944129]
Sun Aug 25 03:25:29 2024,325,0.16043049855568678,[-1.40923461  2.37050444 -2.16354758 -0.15033132  0.51980215]
Sun Aug 25 03:26:25 2024,326,0.15841701640881187,[-1.40841083  2.36968066 -2.1627238  -0.1511551   0.51897838]
Sun Aug 25 03:27:22 2024,327,0.15735629059456732,[-1.40855408  2.36953741 -2.16258055 -0.15129834  0.51883513]
Sun Aug 25 03:28:18 2024,328,0.16427138505750202,[-1.40809137  2.36907471 -2.16304326 -0.15176105  0.51929784]
Sun Aug 25 03:29:15 2024,329,0.15966307307316796,[-1.40808927  2.36907681 -2.16304537 -0.15176316  0.51929994]
Sun Aug 25 03:30:12 2024,330,0.15979304223064172,[-1.40782681  2.36933926 -2.16278291 -0.15150071  0.51956239]
Sun Aug 25 03:31:09 2024,331,0.16092929181307475,[-1.40769604  2.36920848 -2.16265214 -0.15163149  0.51943161]
Sun Aug 25 03:32:05 2024,332,0.16295084550610706,[-1.40817832  2.3687262  -2.16313442 -0.1511492   0.51894933]
Sun Aug 25 03:33:02 2024,333,0.16105117823695392,[-1.40899415  2.36954203 -2.16395025 -0.15196503  0.51976516]
Sun Aug 25 03:33:58 2024,334,0.1622585875182646,[-1.40905951  2.36947667 -2.16401561 -0.15203039  0.5196998 ]
Sun Aug 25 03:34:55 2024,335,0.15646964058531257,[-1.4088927   2.36930986 -2.1638488  -0.15186358  0.51986662]
Sun Aug 25 03:35:51 2024,336,0.16058265115394948,[-1.40891541  2.36933257 -2.16382608 -0.15188629  0.51988933]
Sun Aug 25 03:36:47 2024,337,0.15947378272115614,[-1.40898588  2.3692621  -2.16375561 -0.15195677  0.5199598 ]
Sun Aug 25 03:37:44 2024,338,0.15916621448817683,[-1.40855723  2.36883344 -2.16332695 -0.15152811  0.52038846]
Sun Aug 25 03:38:40 2024,339,0.16207564183112405,[-1.40863352  2.36890973 -2.16340325 -0.15145181  0.52031216]
Sun Aug 25 03:39:37 2024,340,0.15939743712327836,[-1.40888159  2.36866166 -2.16365132 -0.15120374  0.52056024]
Sun Aug 25 03:40:33 2024,341,0.1601599691503751,[-1.40881848  2.36859854 -2.1635882  -0.15114062  0.52062336]
Sun Aug 25 03:41:29 2024,342,0.16281529194175,[-1.40849889  2.36827896 -2.16326862 -0.15082104  0.52030377]
Sun Aug 25 03:42:26 2024,343,0.16058177704289178,[-1.40837917  2.36839869 -2.16338835 -0.15094077  0.5204235 ]
Sun Aug 25 03:43:22 2024,344,0.15740387558521726,[-1.40854868  2.36822917 -2.16321883 -0.15077125  0.52059301]
Sun Aug 25 03:44:18 2024,345,0.16134873717367787,[-1.40838041  2.36839744 -2.16305057 -0.15093952  0.52076128]
Sun Aug 25 03:45:14 2024,346,0.158957029803131,[-1.40861133  2.36816652 -2.16281965 -0.1507086   0.52053036]
Sun Aug 25 03:46:10 2024,347,0.16031063967073306,[-1.40912585  2.367652   -2.16230513 -0.15122311  0.52001584]
Sun Aug 25 03:47:06 2024,348,0.16238483754089633,[-1.40893876  2.36746492 -2.16249222 -0.15103603  0.51982875]
Sun Aug 25 03:48:02 2024,349,0.16018409446821125,[-1.40896812  2.36743556 -2.16246286 -0.15100667  0.51985811]
Sun Aug 25 03:48:59 2024,350,0.16645299882625325,[-1.40929262  2.36711106 -2.16278736 -0.15068218  0.52018261]
Sun Aug 25 03:49:55 2024,351,0.16311101436108322,[-1.40890472  2.36672316 -2.16239946 -0.15029427  0.52057051]
Sun Aug 25 03:50:51 2024,352,0.16038074183344225,[-1.40896671  2.36678516 -2.16233746 -0.15035627  0.52050851]
Sun Aug 25 03:51:47 2024,353,0.15939205554269006,[-1.40882482  2.36692705 -2.16219557 -0.15021438  0.52065041]
Sun Aug 25 03:52:43 2024,354,0.15846489193097638,[-1.40865082  2.36710105 -2.16202157 -0.15004038  0.5208244 ]
Sun Aug 25 03:53:40 2024,355,0.15845632849003494,[-1.40865527  2.36710549 -2.16201712 -0.15003593  0.52082885]
Sun Aug 25 03:54:36 2024,356,0.16170391106376497,[-1.40890191  2.36735213 -2.16226376 -0.14978929  0.52107549]
Sun Aug 25 03:55:32 2024,357,0.15927926354785246,[-1.40959686  2.36804708 -2.16156881 -0.15048424  0.52038054]
Sun Aug 25 03:56:28 2024,358,0.16037396195547107,[-1.40976893  2.36821916 -2.16139674 -0.15031217  0.52020847]
Sun Aug 25 03:57:25 2024,359,0.15987157999352838,[-1.41015827  2.36860849 -2.1610074  -0.14992284  0.5205978 ]
Sun Aug 25 03:58:21 2024,360,0.16204398724404695,[-1.40954216  2.36799238 -2.16039129 -0.14930673  0.52121391]
Sun Aug 25 03:59:17 2024,361,0.15801996901404794,[-1.40913707  2.3675873  -2.15998621 -0.14971181  0.52080882]
Sun Aug 25 04:00:14 2024,362,0.16082572292957223,[-1.40874868  2.36719891 -2.1603746  -0.14932342  0.52042044]
Sun Aug 25 04:01:10 2024,363,0.16045025578281252,[-1.40939046  2.36784068 -2.15973283 -0.14868165  0.51977866]
Sun Aug 25 04:02:06 2024,364,0.161992360577769,[-1.40906253  2.36751276 -2.15940491 -0.14835373  0.52010659]
Sun Aug 25 04:03:02 2024,365,0.16238492039644484,[-1.40900298  2.36757231 -2.15946446 -0.14829418  0.52004704]
Sun Aug 25 04:03:59 2024,366,0.16344294913391366,[-1.40910636  2.36746893 -2.15936108 -0.14839756  0.52015042]
Sun Aug 25 04:04:55 2024,367,0.1637563794065282,[-1.40927012  2.36763268 -2.15919732 -0.14856131  0.51998666]
Sun Aug 25 04:05:52 2024,368,0.1623722958478615,[-1.40932227  2.36758053 -2.15914517 -0.14861347  0.5199345 ]
Sun Aug 25 04:06:48 2024,369,0.1586125086572424,[-1.40897219  2.36793061 -2.15879509 -0.14826339  0.52028458]
Sun Aug 25 04:07:45 2024,370,0.16190608760995973,[-1.40893545  2.36789386 -2.15883183 -0.14822665  0.52032133]
Sun Aug 25 04:08:41 2024,371,0.15837620755822795,[-1.40857997  2.36824934 -2.15918731 -0.14787116  0.52067681]
Sun Aug 25 04:09:37 2024,372,0.15733319502653928,[-1.40889241  2.36856179 -2.15887487 -0.14755872  0.52036436]
Sun Aug 25 04:10:33 2024,373,0.1571056961752816,[-1.40897474  2.36864412 -2.1589572  -0.14764105  0.52028203]
Sun Aug 25 04:11:30 2024,374,0.16204288375173104,[-1.40908598  2.36875535 -2.15884597 -0.14752982  0.52039327]
Sun Aug 25 04:12:26 2024,375,0.16156184710538155,[-1.40936907  2.36847226 -2.15856287 -0.14781291  0.52067636]
Sun Aug 25 04:13:23 2024,376,0.161501228656909,[-1.4096507   2.36875388 -2.1588445  -0.14753129  0.52039474]
Sun Aug 25 04:14:19 2024,377,0.16386698463185959,[-1.40931239  2.36841557 -2.15850618 -0.1478696   0.52073305]
Sun Aug 25 04:15:15 2024,378,0.15940271744309742,[-1.40909395  2.36819714 -2.15872462 -0.14765117  0.52095148]
Sun Aug 25 04:16:11 2024,379,0.16262502098471046,[-1.40943754  2.36854072 -2.15838103 -0.14730758  0.5206079 ]
Sun Aug 25 04:17:07 2024,380,0.15583553744701856,[-1.4096148   2.36871799 -2.15855829 -0.14748484  0.52078516]
Sun Aug 25 04:18:03 2024,381,0.1601792234410949,[-1.40969536  2.36863743 -2.15847773 -0.14740428  0.5207046 ]
Sun Aug 25 04:19:00 2024,382,0.16004792910504195,[-1.40991626  2.36841652 -2.15825683 -0.14762519  0.5204837 ]
Sun Aug 25 04:19:56 2024,383,0.16077034949456998,[-1.40997283  2.36835996 -2.1583134  -0.14756862  0.52054026]
Sun Aug 25 04:20:53 2024,384,0.16174373056569372,[-1.40947757  2.36885522 -2.15781814 -0.14806388  0.52103552]
Sun Aug 25 04:21:49 2024,385,0.1622339472662588,[-1.40965699  2.36903463 -2.15763872 -0.14788446  0.5208561 ]
Sun Aug 25 04:22:46 2024,386,0.16525165545450335,[-1.41010308  2.36858855 -2.15808481 -0.14743837  0.52041001]
Sun Aug 25 04:23:42 2024,387,0.1593757158052822,[-1.41042575  2.36891122 -2.15840748 -0.1471157   0.52008734]
Sun Aug 25 04:24:39 2024,388,0.1565713408807015,[-1.41021512  2.36870059 -2.15861812 -0.14690506  0.52029797]
Sun Aug 25 04:25:35 2024,389,0.15932511534548954,[-1.41020915  2.36869461 -2.15861215 -0.14691103  0.520292  ]
Sun Aug 25 04:26:32 2024,390,0.15937875864142145,[-1.40975852  2.36824398 -2.15816152 -0.14736166  0.51984137]
Sun Aug 25 04:27:28 2024,391,0.162353082449888,[-1.4098615   2.36834696 -2.1582645  -0.14725869  0.51973839]
Sun Aug 25 04:28:25 2024,392,0.15784482526601154,[-1.40993464  2.3684201  -2.15819135 -0.14718554  0.51981153]
Sun Aug 25 04:29:21 2024,393,0.1596780149527961,[-1.41005222  2.36853769 -2.15830894 -0.14706796  0.51992912]
Sun Aug 25 04:30:18 2024,394,0.15992532841712287,[-1.40978419  2.36826965 -2.15857698 -0.14679992  0.52019716]
Sun Aug 25 04:31:14 2024,395,0.15959734397288647,[-1.4095265   2.36801196 -2.15883467 -0.14705761  0.52045485]
Sun Aug 25 04:32:11 2024,396,0.16247768854466538,[-1.40950567  2.36799114 -2.1588555  -0.14703678  0.52043402]
Sun Aug 25 04:33:08 2024,397,0.16023304572266578,[-1.40935113  2.36814568 -2.15870095 -0.14719133  0.52027948]
Sun Aug 25 04:34:04 2024,398,0.16281128907107778,[-1.40905236  2.36844445 -2.15899972 -0.1474901   0.51998071]
Sun Aug 25 04:35:00 2024,399,0.1640858932264742,[-1.40918193  2.36831488 -2.15912929 -0.14761967  0.51985113]
Sun Aug 25 04:35:57 2024,400,0.16300410908417726,[-1.40870293  2.36879388 -2.15865029 -0.14809868  0.51937213]
Sun Aug 25 04:36:53 2024,401,0.16319394681681035,[-1.40842091  2.3690759  -2.1589323  -0.14781666  0.51909011]
Sun Aug 25 04:37:50 2024,402,0.16790402725096415,[-1.40871073  2.36936571 -2.15922212 -0.14810648  0.51937993]
Sun Aug 25 04:38:47 2024,403,0.1620032862241905,[-1.40836417  2.36901916 -2.15887556 -0.14845303  0.51903338]
Sun Aug 25 04:39:43 2024,404,0.16116335425775608,[-1.4086019   2.36878143 -2.15911329 -0.1482153   0.51879565]
Sun Aug 25 04:40:40 2024,405,0.16279023992046832,[-1.4083869   2.36899644 -2.15889828 -0.14843031  0.51858064]
Sun Aug 25 04:41:36 2024,406,0.16038126580371773,[-1.40857917  2.36918871 -2.15909056 -0.14823804  0.51877291]
Sun Aug 25 04:42:33 2024,407,0.16126668855879353,[-1.40861634  2.36915153 -2.15912773 -0.14827522  0.51881008]
Sun Aug 25 04:43:29 2024,408,0.1599743313671202,[-1.40863284  2.36916803 -2.15911123 -0.14825872  0.51879358]
Sun Aug 25 04:44:26 2024,409,0.16168074164121823,[-1.40887779  2.36941298 -2.15886628 -0.14801377  0.51854863]
Sun Aug 25 04:45:22 2024,410,0.16105242641449666,[-1.40865905  2.36963172 -2.15908502 -0.14823251  0.51832989]
Sun Aug 25 04:46:19 2024,411,0.16049474947757816,[-1.40832799  2.36996278 -2.15941608 -0.14856357  0.51866095]
Sun Aug 25 04:47:16 2024,412,0.1612487200616939,[-1.40849878  2.36979199 -2.15924529 -0.14839278  0.51883174]
Sun Aug 25 04:48:12 2024,413,0.16254987748937513,[-1.40871569  2.37000891 -2.15902838 -0.1486097   0.51904865]
Sun Aug 25 04:49:09 2024,414,0.15972191081699516,[-1.40843975  2.37028485 -2.15930432 -0.14833375  0.51877271]
Sun Aug 25 04:50:06 2024,415,0.16331250172341574,[-1.40876209  2.36996251 -2.15898198 -0.14801141  0.51845037]
Sun Aug 25 04:51:02 2024,416,0.15867584612545382,[-1.40863495  2.37008965 -2.15885485 -0.14813855  0.5185775 ]
Sun Aug 25 04:51:59 2024,417,0.15962095016620162,[-1.40832728  2.36978198 -2.15916252 -0.14844622  0.51888518]
Sun Aug 25 04:52:55 2024,418,0.1591804647963751,[-1.40832262  2.36977732 -2.15916718 -0.14844156  0.51888984]
Sun Aug 25 04:53:52 2024,419,0.1598053854394754,[-1.40848219  2.36993688 -2.15932675 -0.14828199  0.5190494 ]
Sun Aug 25 04:54:48 2024,420,0.16440095305404373,[-1.40905771  2.36936135 -2.15875122 -0.14770646  0.51962493]
Sun Aug 25 04:55:44 2024,421,0.16458036154479533,[-1.40913709  2.36944073 -2.1588306  -0.14762709  0.51954555]
Sun Aug 25 04:56:41 2024,422,0.15626609890859525,[-1.40870633  2.36900996 -2.15839983 -0.14805785  0.51997632]
Sun Aug 25 04:57:37 2024,423,0.163634244389294,[-1.40849517  2.36922113 -2.15818867 -0.14826901  0.52018748]
Sun Aug 25 04:58:34 2024,424,0.1667825599642096,[-1.40843311  2.36928318 -2.15825072 -0.14820696  0.52024953]
Sun Aug 25 04:59:30 2024,425,0.15866958932213002,[-1.40811793  2.368968   -2.15793554 -0.14789178  0.51993435]
Sun Aug 25 05:00:27 2024,426,0.16196803520516315,[-1.40825593  2.36883    -2.15807354 -0.14775378  0.52007235]
Sun Aug 25 05:01:23 2024,427,0.1612678660635495,[-1.40861541  2.36847052 -2.15771407 -0.14811326  0.52043183]
Sun Aug 25 05:02:20 2024,428,0.1563762385525704,[-1.40872818  2.3685833  -2.15760129 -0.14800048  0.52031905]
Sun Aug 25 05:03:16 2024,429,0.15741431420347243,[-1.40858617  2.36844129 -2.15745929 -0.14814249  0.52017704]
Sun Aug 25 05:04:12 2024,430,0.16435260669254276,[-1.40859505  2.36843242 -2.15746816 -0.14813362  0.52018592]
Sun Aug 25 05:05:09 2024,431,0.16425033698218475,[-1.40872001  2.36855739 -2.15734319 -0.14800865  0.52006095]
Sun Aug 25 05:06:05 2024,432,0.16123988573201967,[-1.40848998  2.36878742 -2.15711316 -0.14823868  0.52029098]
Sun Aug 25 05:07:02 2024,433,0.1565005585868002,[-1.40841239  2.36886501 -2.15703556 -0.14831628  0.52021338]
