Time,Iteration,Cost,Parameters
Fri Aug 23 22:42:44 2024,49,0.14200993977727372,[-3.02737304  2.23570835 -2.1266225  -0.10163139  0.54439154]
Fri Aug 23 22:43:56 2024,50,0.14390302071300973,[-3.02898875  2.23409263 -2.12823822 -0.10324711  0.54277582]
Fri Aug 23 22:45:09 2024,51,0.14961254931739948,[-3.03132265  2.23642652 -2.13057211 -0.10091322  0.54044193]
Fri Aug 23 22:46:21 2024,52,0.1430495903865033,[-3.03321831  2.23453085 -2.12867645 -0.09901755  0.53854626]
Fri Aug 23 22:47:34 2024,53,0.14370877763269363,[-3.03521525  2.23253392 -2.12667951 -0.10101449  0.5405432 ]
Fri Aug 23 22:48:46 2024,54,0.14292046689927548,[-3.03719793  2.2345166  -2.12469683 -0.10299717  0.53856051]
Fri Aug 23 22:49:58 2024,55,0.141611759910308,[-3.03948216  2.23223237 -2.12698106 -0.1052814   0.54084474]
Fri Aug 23 22:51:11 2024,56,0.14173393779864088,[-3.04147305  2.23422326 -2.12499017 -0.10727228  0.53885386]
Fri Aug 23 22:52:23 2024,57,0.1440783216991974,[-3.04364452  2.23639474 -2.12716165 -0.10510081  0.53668238]
Fri Aug 23 22:53:36 2024,58,0.14243010364420675,[-3.0459908   2.23404846 -2.12950792 -0.10744708  0.53902865]
Fri Aug 23 22:54:48 2024,59,0.14170113439447576,[-3.0478163   2.23222296 -2.12768242 -0.10562158  0.53720315]
Fri Aug 23 22:56:00 2024,60,0.1412873577803312,[-3.05004957  2.23445624 -2.12544914 -0.10785485  0.53496987]
Fri Aug 23 22:57:12 2024,61,0.14137185298197824,[-3.05169397  2.23281184 -2.12709354 -0.10621046  0.53332548]
Fri Aug 23 22:58:24 2024,62,0.14153280878997762,[-3.05374833  2.23486621 -2.12503917 -0.10415609  0.53127111]
Fri Aug 23 22:59:37 2024,63,0.14161343869359744,[-3.05595538  2.23707326 -2.12724622 -0.10636314  0.53347816]
Fri Aug 23 23:00:49 2024,64,0.1438197350482713,[-3.05731517  2.23843305 -2.12860601 -0.10500334  0.53211837]
Fri Aug 23 23:02:01 2024,65,0.14303657434072814,[-3.05975621  2.24087409 -2.13104705 -0.10256231  0.52967733]
Fri Aug 23 23:03:13 2024,66,0.14160482465234575,[-3.06211828  2.23851202 -2.12868498 -0.10492437  0.52731526]
Fri Aug 23 23:04:26 2024,67,0.1401456151407141,[-3.06403707  2.23659323 -2.12676619 -0.10300558  0.52923405]
Fri Aug 23 23:05:38 2024,68,0.14163330447880218,[-3.06589817  2.23473214 -2.12862729 -0.10114449  0.53109514]
Fri Aug 23 23:06:52 2024,69,0.1415031956051852,[-3.06768056  2.23651453 -2.13040968 -0.10292688  0.52931275]
Fri Aug 23 23:08:06 2024,70,0.1392740992414042,[-3.06966494  2.23453015 -2.13239406 -0.10491126  0.52732837]
Fri Aug 23 23:09:20 2024,71,0.13865019884220275,[-3.07174637  2.23244871 -2.13031263 -0.10699269  0.5294098 ]
Fri Aug 23 23:10:33 2024,72,0.14396466080645096,[-3.07315686  2.23103823 -2.12890214 -0.10840318  0.53082029]
Fri Aug 23 23:11:46 2024,73,0.14105005291135042,[-3.07396854  2.23184991 -2.12809045 -0.10921487  0.53000861]
