Time,Iteration,Cost,Parameters
  3.00958529  2.27448109  1.3731742  -0.96951062]
Sat Aug 24 04:31:07 2024,27,0.3402276761015113,[-2.3021719   2.13921565 -2.00316009 -0.05077264  0.30901095 -2.94034446
  2.99323058  2.29083579  1.3568195  -0.98586532]
Sat Aug 24 04:32:46 2024,28,0.3400878444721197,[-2.28355913  2.15782842 -1.98454732 -0.03215988  0.29039818 -2.95895722
  3.01184335  2.27222303  1.33820674 -1.00447809]
Sat Aug 24 04:34:26 2024,29,0.3336609893415925,[-2.26781149  2.17357606 -2.00029496 -0.04790752  0.30614582 -2.94320959
  3.02759099  2.25647539  1.35395438 -0.98873045]
Sat Aug 24 04:36:06 2024,30,0.3277975658199823,[-2.25154001  2.15730457 -1.98402348 -0.03163603  0.28987434 -2.9269381
  3.0113195   2.24020391  1.37022586 -0.97245897]
Sat Aug 24 04:37:46 2024,31,0.31927274205147504,[-2.23530884  2.1410734  -1.96779231 -0.04786721  0.30610551 -2.91070693
  3.02755068  2.25643508  1.35399469 -0.95622779]
Sat Aug 24 04:39:26 2024,32,0.30787047371939585,[-2.22058927  2.15579297 -1.98251187 -0.06258677  0.29138594 -2.92542649
  3.04227024  2.27115464  1.36871425 -0.94150823]
Sat Aug 24 04:41:06 2024,33,0.3147673501362057,[-2.20668665  2.16969559 -1.9964145  -0.04868415  0.27748332 -2.91152387
  3.02836762  2.25725202  1.35481163 -0.95541086]
Sat Aug 24 04:42:45 2024,34,0.3022549859731232,[-2.19188845  2.15489739 -1.9816163  -0.06348235  0.29228152 -2.92632207
  3.01356942  2.24245382  1.36960983 -0.94061266]
Sat Aug 24 04:44:25 2024,35,0.2992947523764256,[-2.17857112  2.16821472 -1.96829897 -0.05016502  0.30559884 -2.93963939
  3.00025209  2.22913649  1.38292715 -0.92729533]
Sat Aug 24 04:46:05 2024,36,0.29743069467074973,[-2.16466523  2.18212061 -1.98220487 -0.03625913  0.29169295 -2.95354529
  3.01415799  2.24304239  1.36902126 -0.91338944]
Sat Aug 24 04:47:45 2024,37,0.2916944072543505,[-2.15157739  2.19520845 -1.96911703 -0.04934697  0.30478079 -2.96663313
  3.00107014  2.25613023  1.35593342 -0.92647728]
Sat Aug 24 04:49:25 2024,38,0.2909958664912491,[-2.13985803  2.2069278  -1.98083638 -0.03762761  0.29306144 -2.97835248
  3.0127895   2.24441087  1.36765277 -0.93819663]
Sat Aug 24 04:51:04 2024,39,0.2838113105693738,[-2.12750853  2.1945783  -1.96848687 -0.04997712  0.30541095 -2.99070199
  3.00043999  2.23206136  1.35530326 -0.92584712]
Sat Aug 24 04:52:44 2024,40,0.27708256436632117,[-2.11541452  2.18248429 -1.98058087 -0.03788312  0.29331694 -3.00279599
  2.98834599  2.24415536  1.36739726 -0.91375312]
Sat Aug 24 04:54:24 2024,41,0.27741268153752097,[-2.10391875  2.17098852 -1.99207665 -0.02638735  0.28182117 -2.99130022
  2.97685021  2.23265959  1.35590149 -0.9252489 ]
Sat Aug 24 04:56:04 2024,42,0.27240123963313645,[-2.09433631  2.16140608 -2.00165908 -0.01680491  0.29140361 -3.00088265
  2.96726778  2.24224203  1.36548392 -0.91566646]
Sat Aug 24 04:57:44 2024,43,0.268954723739409,[-2.08494282  2.17079957 -2.01105257 -0.00741142  0.3007971  -2.99148916
  2.95787429  2.23284854  1.35609043 -0.92505995]
Sat Aug 24 04:59:23 2024,44,0.26681231584325626,[-2.07435462  2.16021137 -2.02164078 -0.01799963  0.3113853  -3.00207737
  2.9684625   2.24343674  1.34550222 -0.93564816]
Sat Aug 24 05:01:01 2024,45,0.2743472297174944,[-2.06409788  2.14995463 -2.03189752 -0.02825637  0.32164204 -3.01233411
  2.95820576  2.25369348  1.33524548 -0.9459049 ]
Sat Aug 24 05:02:40 2024,46,0.26298966291702064,[-2.05385849  2.16019401 -2.02165813 -0.03849576  0.33188143 -3.00209472
  2.96844515  2.2434541   1.3250061  -0.95614429]
Sat Aug 24 05:04:19 2024,47,0.25956452796521323,[-2.04483779  2.16921471 -2.01263744 -0.02947507  0.32286074 -2.99307403
  2.97746584  2.25247479  1.33402679 -0.94712359]
Sat Aug 24 05:05:58 2024,48,0.2625951508178768,[-2.03511045  2.17894205 -2.02236478 -0.01974773  0.3131334  -2.98334669
  2.98719318  2.26220213  1.34375413 -0.95685093]
Sat Aug 24 05:07:36 2024,49,0.2598512828117983,[-2.02566194  2.16949354 -2.03181329 -0.02919624  0.32258191 -2.97389818
  2.99664169  2.25275362  1.35320264 -0.94740242]
Sat Aug 24 05:09:15 2024,50,0.26108432702950535,[-2.01825068  2.1769048  -2.03922455 -0.0366075   0.32999317 -2.96648691
  2.98923042  2.26016488  1.3606139  -0.95481369]
Sat Aug 24 05:10:53 2024,51,0.2549503027195792,[-2.00924902  2.16790315 -2.04822621 -0.02760584  0.32099151 -2.95748525
  2.99823208  2.26916654  1.36961556 -0.96381535]
Sat Aug 24 05:12:32 2024,52,0.2529590619177195,[-2.00258079  2.17457137 -2.05489444 -0.03427407  0.31432329 -2.96415348
  2.99156386  2.26249831  1.37628379 -0.97048357]
Sat Aug 24 05:14:11 2024,53,0.2491689564025161,[-1.99406938  2.18308279 -2.06340585 -0.04278549  0.30581187 -2.9726649
  2.98305244  2.27100973  1.38479521 -0.96197216]
Sat Aug 24 05:15:50 2024,54,0.24757931416958104,[-1.98578371  2.17479712 -2.05512018 -0.05107116  0.2975262  -2.96437923
  2.97476677  2.2792954   1.37650954 -0.97025783]
Sat Aug 24 05:17:29 2024,55,0.249376270444922,[-1.97893584  2.18164498 -2.06196805 -0.05791902  0.30437406 -2.95753137
  2.98161463  2.28614326  1.3833574  -0.97710569]
Sat Aug 24 05:19:08 2024,56,0.25021346654083726,[-1.97209698  2.17480612 -2.05512918 -0.05108015  0.31121293 -2.96437023
  2.97477577  2.29298213  1.39019626 -0.97026683]
Sat Aug 24 05:20:47 2024,57,0.24639577218293754,[-1.96542253  2.18148057 -2.06180363 -0.0577546   0.30453848 -2.97104468
  2.96810132  2.28630768  1.38352182 -0.96359238]
Sat Aug 24 05:22:26 2024,58,0.2446911462416379,[-1.95870536  2.18819774 -2.06852081 -0.06447178  0.2978213  -2.9643275
  2.97481849  2.29302485  1.37680464 -0.9568752 ]
Sat Aug 24 05:24:04 2024,59,0.24582478314985715,[-1.95179862  2.181291   -2.07542754 -0.05756504  0.30472804 -2.95742077
  2.96791176  2.28611812  1.38371138 -0.96378194]
Sat Aug 24 05:25:43 2024,60,0.24420779179123264,[-1.94600906  2.17550145 -2.0812171  -0.0633546   0.3105176  -2.95163121
  2.9621222   2.28032856  1.38950094 -0.95799238]
Sat Aug 24 05:27:21 2024,61,0.24642517643576559,[-1.94092292  2.1704153  -2.07613095 -0.06844075  0.30543145 -2.94654506
  2.95703605  2.27524241  1.38441479 -0.95290623]
Sat Aug 24 05:29:00 2024,62,0.2400311551180816,[-1.93611062  2.16560301 -2.08094324 -0.06362845  0.30061916 -2.95135735
  2.95222376  2.27043012  1.38922708 -0.94809394]
Sat Aug 24 05:30:39 2024,63,0.24180758923149898,[-1.92935363  2.17236    -2.07418625 -0.05687146  0.29386217 -2.94460036
  2.94546677  2.26367313  1.38247009 -0.95485094]
Sat Aug 24 05:32:18 2024,64,0.23866187443261297,[-1.92364534  2.17806829 -2.07989454 -0.05116317  0.29957046 -2.93889207
  2.93975848  2.25796484  1.38817838 -0.96055923]
Sat Aug 24 05:33:57 2024,65,0.23820924185748382,[-1.91710846  2.17153141 -2.07335766 -0.04462629  0.30610734 -2.93235519
  2.94629536  2.25142796  1.39471526 -0.95402235]
Sat Aug 24 05:35:35 2024,66,0.2369409276348737,[-1.9117184   2.17692147 -2.0679676  -0.03923623  0.3114974  -2.92696513
  2.95168542  2.25681802  1.40010532 -0.94863228]
Sat Aug 24 05:37:14 2024,67,0.24022866892567063,[-1.9071346   2.18150527 -2.07255139 -0.03465243  0.30691361 -2.93154892
  2.94710163  2.25223422  1.39552153 -0.94404849]
Sat Aug 24 05:38:53 2024,68,0.23828040559121924,[-1.9021678   2.17653846 -2.06758459 -0.02968563  0.31188041 -2.93651572
  2.94213482  2.24726742  1.39055472 -0.94901529]
Sat Aug 24 05:40:32 2024,69,0.23644097759981056,[-1.8969781   2.18172816 -2.06239489 -0.03487533  0.30669071 -2.93132602
  2.94732452  2.24207772  1.38536502 -0.95420499]
Sat Aug 24 05:42:10 2024,70,0.23614475993904668,[-1.89310296  2.1856033  -2.06627003 -0.03875047  0.30281558 -2.93520116
  2.94344939  2.23820258  1.38148989 -0.95808013]
Sat Aug 24 05:43:49 2024,71,0.23641825587198284,[-1.8890698   2.18157015 -2.06223687 -0.04278362  0.29878242 -2.93923432
  2.94748254  2.24223574  1.37745673 -0.95404698]
Sat Aug 24 05:45:27 2024,72,0.23137495363510904,[-1.88498522  2.17748556 -2.06632146 -0.03869904  0.302867   -2.9433189
  2.94339796  2.24632032  1.37337215 -0.94996239]
Sat Aug 24 05:47:06 2024,73,0.23696592492754304,[-1.88076816  2.1732685  -2.07053852 -0.0429161   0.30708407 -2.94753597
  2.94761502  2.25053738  1.37758921 -0.95417946]
Sat Aug 24 05:48:45 2024,74,0.23739808289735853,[-1.87591298  2.17812368 -2.0753937  -0.03806092  0.31193925 -2.94268079
  2.94275984  2.24568221  1.37273403 -0.94932428]
Sat Aug 24 05:50:24 2024,75,0.23382890614543045,[-1.87171028  2.17392098 -2.07959639 -0.04226362  0.31614194 -2.94688349
  2.93855715  2.24147951  1.37693673 -0.94512158]
Sat Aug 24 05:52:03 2024,76,0.2278983738784263,[-1.8683062   2.17051689 -2.07619231 -0.04566771  0.31273786 -2.95028757
  2.94196123  2.24488359  1.37353265 -0.94852566]
Sat Aug 24 05:53:42 2024,77,0.23148263868563335,[-1.86402214  2.16623284 -2.07190825 -0.04138365  0.31702192 -2.94600351
  2.93767717  2.24059953  1.3778167  -0.9442416 ]
Sat Aug 24 05:55:20 2024,78,0.23448764969716823,[-1.86072055  2.16953442 -2.06860667 -0.04468523  0.3203235  -2.9493051
  2.94097876  2.24390112  1.37451512 -0.94754319]
Sat Aug 24 05:56:59 2024,79,0.23585440965424082,[-1.85776152  2.16657538 -2.07156571 -0.04764427  0.31736446 -2.94634606
  2.93801972  2.24094208  1.37747416 -0.94458415]
Sat Aug 24 05:58:39 2024,80,0.23028305936900625,[-1.85461998  2.16343384 -2.06842417 -0.04450273  0.320506   -2.9494876
  2.94116126  2.23780054  1.37433262 -0.94772569]
Sat Aug 24 06:00:20 2024,81,0.2309402129924013,[-1.85140657  2.16022044 -2.06521077 -0.04128933  0.3172926  -2.952701
  2.93794785  2.24101394  1.37754602 -0.95093909]
Sat Aug 24 06:02:01 2024,82,0.23569483321483237,[-1.84758575  2.16404126 -2.06138995 -0.03746851  0.32111342 -2.94888018
  2.94176867  2.23719313  1.38136684 -0.94711828]
Sat Aug 24 06:03:42 2024,83,0.2316664971322598,[-1.84391034  2.16036584 -2.06506537 -0.0337931   0.32478884 -2.9525556
  2.94544409  2.23351771  1.38504226 -0.94344286]
Sat Aug 24 06:05:23 2024,84,0.22735187688065095,[-1.84125364  2.15770914 -2.06772207 -0.0364498   0.32213214 -2.9498989
  2.94278739  2.23617441  1.38769896 -0.94609956]
Sat Aug 24 06:07:04 2024,85,0.23250525034545044,[-1.83739882  2.16156395 -2.07157688 -0.03259498  0.31827732 -2.95375371
  2.93893258  2.24002922  1.38384415 -0.94224475]
Sat Aug 24 06:08:45 2024,86,0.22373452460537605,[-1.83425391  2.15841904 -2.06843197 -0.0357399   0.32142224 -2.9506088
  2.93578766  2.24317413  1.38698906 -0.94538966]
Sat Aug 24 06:10:25 2024,87,0.22758285027409564,[-1.83125895  2.15542408 -2.07142693 -0.03873486  0.31842727 -2.94761384
  2.93878263  2.24017917  1.38998402 -0.94838462]
Sat Aug 24 06:12:06 2024,88,0.22999435717576927,[-1.82842486  2.15258999 -2.07426102 -0.04156894  0.32126136 -2.94477975
  2.94161671  2.24301326  1.38714994 -0.94555054]
Sat Aug 24 06:13:47 2024,89,0.22829895341724474,[-1.82639457  2.1505597  -2.07223072 -0.04359924  0.31923106 -2.94681005
  2.943647    2.24098296  1.38511964 -0.94758083]
Sat Aug 24 06:15:28 2024,90,0.22924740905413357,[-1.82430893  2.14847406 -2.07431636 -0.0415136   0.32131671 -2.9447244
  2.94156136  2.23889732  1.383034   -0.94966647]
Sat Aug 24 06:17:08 2024,91,0.23366581932199496,[-1.82244182  2.14660695 -2.07244926 -0.03964649  0.32318381 -2.9428573
  2.93969426  2.23703022  1.38490111 -0.94779936]
Sat Aug 24 06:18:49 2024,92,0.2244347559495102,[-1.8203272   2.14449233 -2.07456388 -0.03753187  0.32106919 -2.94497192
  2.93757964  2.23914484  1.38278649 -0.94991398]
Sat Aug 24 06:20:29 2024,93,0.23040201308407016,[-1.81857325  2.14624629 -2.07631783 -0.03577791  0.32282315 -2.94672587
  2.93582568  2.23739088  1.38454044 -0.95166794]
Sat Aug 24 06:22:10 2024,94,0.23134023088444067,[-1.81663582  2.14818372 -2.0743804  -0.03384048  0.32476058 -2.94478844
  2.93776311  2.23545345  1.38647787 -0.94973051]
Sat Aug 24 06:23:51 2024,95,0.22510067347566134,[-1.81395733  2.14550523 -2.07170192 -0.031162    0.32743906 -2.94746693
  2.9404416   2.23277496  1.38379939 -0.95240899]
Sat Aug 24 06:25:32 2024,96,0.2293258062849301,[-1.81110067  2.14836189 -2.06884526 -0.03401865  0.32458241 -2.94461027
  2.94329825  2.22991831  1.38094273 -0.94955234]
Sat Aug 24 06:27:13 2024,97,0.22694203664573626,[-1.80829346  2.1511691  -2.07165248 -0.03682587  0.32738962 -2.94741749
