Time,Iteration,Cost,Parameters
Sun Aug 25 03:39:13 2024,142,0.21673004547321292,[-1.9003837   2.26777761 -2.03895308 -0.14521251  0.48866998 -2.65105408
  3.07847104  2.22762431  1.23482882 -0.95170262]
Sun Aug 25 03:41:00 2024,143,0.2211368708551467,[-1.89304228  2.26043619 -2.03161166 -0.13787109  0.48132856 -2.6583955
  3.08581246  2.23496573  1.24217024 -0.9443612 ]
Sun Aug 25 03:42:48 2024,144,0.21795407745438905,[-1.88597196  2.25336588 -2.03868198 -0.14494141  0.48839888 -2.66546582
  3.07874214  2.22789541  1.23509992 -0.95143152]
Sun Aug 25 03:44:35 2024,145,0.21847491492359697,[-1.87855124  2.26078659 -2.04610269 -0.13752069  0.48097816 -2.6580451
  3.07132143  2.23531613  1.24252064 -0.95885224]
Sun Aug 25 03:46:22 2024,146,0.21619170672380367,[-1.87201119  2.26732664 -2.05264274 -0.14406074  0.48751821 -2.65150505
  3.06478137  2.24185618  1.23598059 -0.96539229]
Sun Aug 25 03:48:10 2024,147,0.2115285666602689,[-1.86452441  2.25983987 -2.04515597 -0.15154752  0.48003144 -2.65899183
  3.07226815  2.23436941  1.22849381 -0.95790551]
Sun Aug 25 03:49:56 2024,148,0.2146931677755487,[-1.85757541  2.25289087 -2.05210497 -0.15849652  0.47308243 -2.66594083
  3.06531915  2.24131841  1.22154481 -0.95095651]
Sun Aug 25 03:51:44 2024,149,0.21233491773757993,[-1.85054511  2.25992116 -2.05913527 -0.15146622  0.46605214 -2.65891053
  3.07234945  2.24834871  1.22857511 -0.95798681]
Sun Aug 25 03:53:31 2024,150,0.20814696818327438,[-1.84422183  2.25359788 -2.05281198 -0.14514293  0.47237542 -2.65258724
  3.07867273  2.24202542  1.22225182 -0.9643101 ]
Sun Aug 25 03:55:18 2024,151,0.20757973339829155,[-1.83704167  2.26077803 -2.04563182 -0.15232309  0.47955558 -2.6597674
  3.07149258  2.24920558  1.21507167 -0.95712994]
Sun Aug 25 03:57:05 2024,152,0.19944574619917646,[-1.8299881   2.26783161 -2.0526854  -0.14526952  0.48660915 -2.66682097
  3.06443901  2.242152    1.2080181  -0.96418351]
Sun Aug 25 03:58:52 2024,153,0.20589391221391248,[-1.82242296  2.27539674 -2.06025054 -0.15283466  0.47904401 -2.65925583
  3.05687387  2.23458687  1.20045296 -0.97174865]
Sun Aug 25 04:00:39 2024,154,0.20129645885481157,[-1.81532896  2.26830275 -2.06734453 -0.15992865  0.48613801 -2.65216184
  3.04977987  2.24168086  1.19335896 -0.97884265]
Sun Aug 25 04:02:26 2024,155,0.19893738831205993,[-1.80868044  2.26165422 -2.060696   -0.16657718  0.47948948 -2.64551331
  3.0564284   2.24832939  1.18671043 -0.97219412]
Sun Aug 25 04:04:13 2024,156,0.19750912618283636,[-1.8018689   2.26846576 -2.05388447 -0.17338872  0.48630102 -2.65232484
  3.04961686  2.25514093  1.17989889 -0.96538258]
Sun Aug 25 04:05:59 2024,157,0.19613420193084014,[-1.79540324  2.2620001  -2.04741881 -0.17985437  0.47983536 -2.6587905
  3.05608252  2.26160658  1.18636455 -0.97184824]
Sun Aug 25 04:07:46 2024,158,0.20000611420631198,[-1.78878698  2.26861637 -2.04080255 -0.18647064  0.48645163 -2.65217423
  3.06269878  2.26822285  1.19298082 -0.96523197]
Sun Aug 25 04:09:33 2024,159,0.1922820552655419,[-1.78170392  2.26153332 -2.0478856  -0.19355369  0.47936858 -2.64509118
  3.05561573  2.2753059   1.20006387 -0.97231502]
Sun Aug 25 04:11:20 2024,160,0.1902509484217414,[-1.7754949   2.25532429 -2.05409462 -0.18734467  0.47315956 -2.6513002
  3.04940671  2.28151493  1.19385485 -0.966106  ]
Sun Aug 25 04:13:06 2024,161,0.18911216125917235,[-1.76876811  2.26205109 -2.04736783 -0.18061788  0.47988635 -2.64457341
  3.0561335   2.28824172  1.18712805 -0.9593792 ]
Sun Aug 25 04:14:53 2024,162,0.18632984204542802,[-1.76291486  2.26790433 -2.05322108 -0.17476463  0.4740331  -2.63872016
  3.06198675  2.28238847  1.1929813  -0.95352595]
Sun Aug 25 04:16:38 2024,163,0.18711299810759457,[-1.75625887  2.26124835 -2.04656509 -0.16810864  0.48068908 -2.63206418
  3.06864273  2.27573249  1.18632532 -0.94686997]
Sun Aug 25 04:18:24 2024,164,0.18514582316911293,[-1.74962467  2.26788255 -2.05319929 -0.17474284  0.47405488 -2.63869838
  3.06200853  2.28236669  1.19295952 -0.94023577]
Sun Aug 25 04:20:10 2024,165,0.1832198942360407,[-1.74297991  2.26123779 -2.05984406 -0.18138761  0.48069965 -2.63205361
  3.05536377  2.27572192  1.18631475 -0.94688054]
Sun Aug 25 04:21:55 2024,166,0.17999927451440198,[-1.7366338   2.25489168 -2.06619017 -0.18773372  0.47435354 -2.63839972
  3.04901766  2.26937581  1.19266086 -0.95322664]
Sun Aug 25 04:23:42 2024,167,0.17728740714695748,[-1.73029782  2.24855569 -2.07252615 -0.1940697   0.48068952 -2.63206374
  3.05535364  2.2757118   1.18632488 -0.95956263]
Sun Aug 25 04:25:28 2024,168,0.17652409653468795,[-1.72466452  2.2429224  -2.06689285 -0.1884364   0.47505622 -2.62643044
  3.06098694  2.28134509  1.18069158 -0.96519593]
Sun Aug 25 04:27:14 2024,169,0.17636744219071696,[-1.71897041  2.23722828 -2.07258696 -0.19413051  0.48075034 -2.63212455
  3.06668105  2.28703921  1.17499747 -0.95950181]
Sun Aug 25 04:29:00 2024,170,0.17960233693798824,[-1.71255101  2.24364768 -2.06616757 -0.18771112  0.48716973 -2.63854395
  3.07310045  2.28061981  1.18141686 -0.95308242]
Sun Aug 25 04:30:46 2024,171,0.17700564936730967,[-1.70699832  2.23809499 -2.07172026 -0.19326381  0.49272242 -2.63299125
  3.06754775  2.2861725   1.17586417 -0.94752973]
Sun Aug 25 04:32:32 2024,172,0.17760925481963621,[-1.70093979  2.23203646 -2.07777879 -0.18720529  0.4866639  -2.63904978
  3.07360628  2.28011398  1.1819227  -0.9414712 ]
Sun Aug 25 04:34:17 2024,173,0.1733590449136461,[-1.69531925  2.22641592 -2.07215825 -0.19282583  0.48104335 -2.64467032
  3.06798573  2.27449343  1.17630215 -0.94709175]
Sun Aug 25 04:36:02 2024,174,0.17396315099028278,[-1.68971348  2.22081015 -2.06655248 -0.1984316   0.47543759 -2.63906456
  3.0735915   2.2800992   1.17069639 -0.94148598]
Sun Aug 25 04:37:47 2024,175,0.17210910896149575,[-1.68359928  2.22692435 -2.07266668 -0.2045458   0.46932339 -2.63295036
  3.0674773   2.273985    1.16458219 -0.93537178]
Sun Aug 25 04:39:32 2024,176,0.17932809484172926,[-1.67812887  2.22145393 -2.0781371  -0.21001621  0.46385297 -2.63842078
  3.07294772  2.26851458  1.1700526  -0.92990136]
Sun Aug 25 04:41:18 2024,177,0.17364364033116264,[-1.67264423  2.22693857 -2.07265247 -0.20453158  0.45836834 -2.63293614
  3.06746308  2.27399922  1.16456797 -0.935386  ]
Sun Aug 25 04:43:04 2024,178,0.1701995574125241,[-1.66755151  2.23203129 -2.06755975 -0.2096243   0.46346106 -2.63802886
  3.06237036  2.27909193  1.15947525 -0.94047871]
Sun Aug 25 04:44:49 2024,179,0.1658407172395227,[-1.66245775  2.23712505 -2.06246598 -0.21471807  0.45836729 -2.6329351
  3.0572766   2.2841857   1.15438149 -0.94557248]
Sun Aug 25 04:46:34 2024,180,0.1637260834112181,[-1.65618453  2.23085183 -2.0687392  -0.20844485  0.45209407 -2.63920832
  3.05100338  2.27791248  1.16065471 -0.93929926]
Sun Aug 25 04:48:20 2024,181,0.16625169868968248,[-1.65067101  2.23636536 -2.06322568 -0.21395837  0.4576076  -2.64472184
  3.04548986  2.27239896  1.16616823 -0.94481278]
Sun Aug 25 04:50:05 2024,182,0.16344077267363455,[-1.64431384  2.23000819 -2.05686851 -0.2076012   0.46396476 -2.65107901
  3.05184702  2.27875612  1.1725254  -0.93845562]
Sun Aug 25 04:51:52 2024,183,0.16435504895361144,[-1.63958385  2.23473818 -2.0615985  -0.20287121  0.45923477 -2.64634902
  3.05657701  2.28348611  1.16779541 -0.93372563]
Sun Aug 25 04:53:37 2024,184,0.16049872348757616,[-1.63368081  2.22883515 -2.05569547 -0.19696818  0.45333174 -2.64044599
  3.06248005  2.28938915  1.17369844 -0.93962866]
Sun Aug 25 04:55:22 2024,185,0.1588539868687379,[-1.62845551  2.22360985 -2.05047017 -0.19174288  0.45855704 -2.63522069
  3.06770535  2.28416385  1.17892374 -0.93440336]
Sun Aug 25 04:57:07 2024,186,0.1549813825950667,[-1.62320161  2.22886375 -2.04521626 -0.18648898  0.46381095 -2.64047459
  3.06245144  2.27890994  1.17366984 -0.92914945]
Sun Aug 25 04:58:53 2024,187,0.1569050990545446,[-1.61842099  2.22408312 -2.04999689 -0.1912696   0.46859157 -2.63569396
  3.06723207  2.27412932  1.17845046 -0.93393008]
Sun Aug 25 05:00:39 2024,188,0.15762570047430577,[-1.61240863  2.23009548 -2.05600924 -0.18525725  0.46257922 -2.62968161
  3.06121972  2.28014167  1.18446281 -0.93994243]
Sun Aug 25 05:02:25 2024,189,0.15458656584558234,[-1.60747194  2.23503217 -2.05107255 -0.19019394  0.45764253 -2.6346183
  3.05628303  2.28507836  1.1893995  -0.94487912]
Sun Aug 25 05:04:10 2024,190,0.1553597361459396,[-1.60232385  2.24018026 -2.05622064 -0.19534203  0.46279062 -2.63976639
  3.06143111  2.29022645  1.18425142 -0.93973103]
Sun Aug 25 05:05:54 2024,191,0.15268256902154453,[-1.5970276   2.24547651 -2.06151689 -0.20063828  0.45749436 -2.63447014
  3.06672737  2.2849302   1.18954767 -0.93443478]
Sun Aug 25 05:07:39 2024,192,0.15625579243108267,[-1.59208033  2.25042378 -2.06646416 -0.20558555  0.45254709 -2.62952287
  3.07167464  2.28987747  1.19449494 -0.93938205]
Sun Aug 25 05:09:24 2024,193,0.1515227932869324,[-1.58743219  2.24577564 -2.06181602 -0.21023369  0.45719523 -2.62487473
  3.07632277  2.28522933  1.1898468  -0.93473391]
Sun Aug 25 05:11:09 2024,194,0.15438915925023206,[-1.58264524  2.25056259 -2.05702907 -0.20544674  0.46198218 -2.62008778
  3.08110972  2.29001628  1.18505985 -0.93952086]
Sun Aug 25 05:12:54 2024,195,0.15063114449538684,[-1.57806933  2.25513851 -2.05245316 -0.21002265  0.46655809 -2.6246637
  3.08568564  2.28544036  1.18048394 -0.93494495]
Sun Aug 25 05:14:39 2024,196,0.14981967175006247,[-1.57371318  2.25949466 -2.04809701 -0.21437881  0.47091424 -2.62030754
  3.08132949  2.28979651  1.18484009 -0.9305888 ]
Sun Aug 25 05:16:25 2024,197,0.14460087059930887,[-1.56881061  2.25459209 -2.05299957 -0.20947624  0.46601168 -2.61540498
  3.07642692  2.29469908  1.17993752 -0.93549136]
Sun Aug 25 05:18:11 2024,198,0.14793281272711112,[-1.56411308  2.24989457 -2.0576971  -0.20477871  0.4707092  -2.6201025
  3.08112444  2.29000156  1.17524    -0.93079384]
Sun Aug 25 05:19:56 2024,199,0.15016108933781167,[-1.55938769  2.25461996 -2.06242249 -0.20005332  0.4754346  -2.6248279
  3.07639905  2.29472695  1.17996539 -0.93551923]
Sun Aug 25 05:21:42 2024,200,0.1465784305056012,[-1.55552964  2.25847801 -2.06628054 -0.19619527  0.47929264 -2.62096985
  3.072541    2.29086891  1.18382344 -0.93937728]
Sun Aug 25 05:23:28 2024,201,0.14950073940991315,[-1.55103434  2.26297331 -2.06178524 -0.19169997  0.48378794 -2.62546515
  3.0680457   2.2863736   1.18831874 -0.94387258]
Sun Aug 25 05:25:13 2024,202,0.14609335998270437,[-1.54657924  2.26742841 -2.06624033 -0.19615507  0.48824304 -2.62101006
  3.0635906   2.2908287   1.18386364 -0.93941749]
Sun Aug 25 05:26:58 2024,203,0.1446446857681779,[-1.54220872  2.27179894 -2.07061086 -0.2005256   0.48387251 -2.61663953
  3.05922008  2.28645817  1.17949312 -0.94378801]
Sun Aug 25 05:28:42 2024,204,0.14404447452284036,[-1.53774734  2.26733756 -2.06614949 -0.19606422  0.48833389 -2.61217815
  3.0547587   2.2819968   1.18395449 -0.93932664]
Sun Aug 25 05:30:27 2024,205,0.14410418338223696,[-1.53337771  2.2717072  -2.06177985 -0.20043386  0.48396425 -2.61654779
  3.05912834  2.27762716  1.17958485 -0.94369627]
Sun Aug 25 05:32:12 2024,206,0.1416842916107185,[-1.52848094  2.27660396 -2.06667661 -0.1955371   0.47906749 -2.61165103
  3.05423158  2.28252392  1.18448162 -0.94859304]
Sun Aug 25 05:33:57 2024,207,0.145160510376881,[-1.52454664  2.28053826 -2.07061091 -0.19160279  0.47513319 -2.61558533
  3.05816588  2.27858962  1.18841592 -0.94465874]
Sun Aug 25 05:35:42 2024,208,0.14408901262456714,[-1.52014308  2.27613469 -2.07501448 -0.19600636  0.47953675 -2.61118176
  3.06256944  2.27418606  1.19281948 -0.94025517]
Sun Aug 25 05:37:27 2024,209,0.13734188638495215,[-1.51580749  2.28047029 -2.07067888 -0.19167076  0.47520116 -2.61551736
  3.05823384  2.27852166  1.18848388 -0.93591958]
Sun Aug 25 05:39:12 2024,210,0.1463787049138456,[-1.51151081  2.28476697 -2.07497556 -0.18737408  0.47090448 -2.61122068
  3.06253052  2.28281833  1.18418721 -0.94021625]
Sun Aug 25 05:40:56 2024,211,0.13607945865678725,[-1.50716074  2.2804169  -2.07062549 -0.19172415  0.47525455 -2.60687061
  3.05818045  2.2871684   1.17983714 -0.93586619]
Sun Aug 25 05:42:41 2024,212,0.13773729013094332,[-1.50332652  2.28425111 -2.06679127 -0.18788994  0.47908877 -2.6030364
  3.06201467  2.28333419  1.17600292 -0.9397004 ]
Sun Aug 25 05:44:25 2024,213,0.13205421483974739,[-1.49914724  2.28843039 -2.06261199 -0.18371066  0.47490949 -2.59885712
  3.05783539  2.27915491  1.17182364 -0.94387968]
Sun Aug 25 05:46:11 2024,214,0.13422957009745443,[-1.49509715  2.2843803  -2.06666209 -0.18776075  0.47085939 -2.59480702
  3.0537853   2.27510482  1.17587373 -0.94792977]
Sun Aug 25 05:47:57 2024,215,0.1351410270004938,[-1.49173826  2.28102141 -2.07002097 -0.18440186  0.46750051 -2.59816591
  3.05042641  2.27174593  1.17923262 -0.95128866]
Sun Aug 25 05:49:43 2024,216,0.1376485909726076,[-1.48807825  2.2773614  -2.07368099 -0.18074185  0.46384049 -2.60182593
  3.05408642  2.26808592  1.18289263 -0.94762865]
Sun Aug 25 05:51:29 2024,217,0.13533418222440716,[-1.48416067  2.27344382 -2.07759857 -0.18465943  0.46775808 -2.60574351
  3.058004    2.2720035   1.17897505 -0.95154623]
Sun Aug 25 05:53:14 2024,218,0.13511376423578422,[-1.48063308  2.2769714  -2.07407099 -0.18818701  0.46423049 -2.60927109
  3.05447642  2.26847592  1.18250263 -0.95507381]
Sun Aug 25 05:55:00 2024,219,0.12792852590638998,[-1.47707103  2.28053346 -2.07050893 -0.19174907  0.46779255 -2.61283315
  3.05803848  2.26491386  1.17894058 -0.95151176]
Sun Aug 25 05:56:46 2024,220,0.13663313492243387,[-1.47241587  2.28518861 -2.06585377 -0.18709392  0.47244771 -2.6174883
  3.05338332  2.2602587   1.17428542 -0.9468566 ]
Sun Aug 25 05:58:32 2024,221,0.1305004960275801,[-1.46902101  2.28179375 -2.06245892 -0.19048877  0.47584257 -2.61409344
  3.05677818  2.26365356  1.17089056 -0.95025146]
Sun Aug 25 06:00:18 2024,222,0.13363110596335798,[-1.46487268  2.28594209 -2.06660725 -0.18634044  0.47169424 -2.60994511
  3.05262985  2.25950523  1.16674223 -0.95439979]
Sun Aug 25 06:02:04 2024,223,0.1319625899804306,[-1.46097598  2.28204538 -2.07050395 -0.19023715  0.47559094 -2.61384182
  3.05652655  2.25560853  1.16284553 -0.95829649]
Sun Aug 25 06:03:49 2024,224,0.1297361645621914,[-1.45733749  2.2784069  -2.06686546 -0.18659866  0.47195245 -2.61020333
  3.06016504  2.25924702  1.16648402 -0.954658  ]
Sun Aug 25 06:05:34 2024,225,0.1273049574828096,[-1.45383091  2.28191347 -2.07037204 -0.18309208  0.46844587 -2.61370991
  3.05665846  2.2627536   1.16297744 -0.95115142]
Sun Aug 25 06:07:19 2024,226,0.12903951897467375,[-1.4502696   2.28547478 -2.06681073 -0.18665339  0.46488456 -2.61727121
  3.05309715  2.25919229  1.15941613 -0.95471273]
Sun Aug 25 06:09:04 2024,227,0.13123591865868434,[-1.44696258  2.28216776 -2.06350371 -0.18996041  0.46157754 -2.62057824
  3.04979013  2.25588526  1.1561091  -0.95140571]
Sun Aug 25 06:10:48 2024,228,0.12799340696969144,[-1.44381751  2.28531282 -2.06035864 -0.19310548  0.4647226  -2.61743317
  3.04664506  2.25903033  1.15925417 -0.95455077]
Sun Aug 25 06:12:34 2024,229,0.12667071642364336,[-1.44011491  2.28901543 -2.05665603 -0.19680808  0.46102    -2.61373057
  3.05034767  2.25532772  1.16295678 -0.95825338]
Sun Aug 25 06:14:20 2024,230,0.12794506665232266,[-1.43693439  2.29219594 -2.05347552 -0.19362757  0.45783948 -2.61691108
  3.04716716  2.25214721  1.15977626 -0.95507287]
Sun Aug 25 06:16:06 2024,231,0.1296969018265887,[-1.43348317  2.28874472 -2.05692674 -0.19707879  0.46129071 -2.62036231
  3.04371593  2.24869598  1.16322749 -0.95162164]
Sun Aug 25 06:17:51 2024,232,0.12373634682455886,[-1.42997357  2.28523512 -2.06043635 -0.20058839  0.46480031 -2.62387191
  3.04722553  2.25220559  1.15971789 -0.94811204]
Sun Aug 25 06:19:36 2024,233,0.1286326509322344,[-1.42677393  2.28843475 -2.06363598 -0.19738876  0.46799994 -2.62067227
  3.05042517  2.24900595  1.16291752 -0.95131167]
Sun Aug 25 06:21:21 2024,234,0.1251594743750576,[-1.42349131  2.29171738 -2.06691861 -0.20067139  0.47128257 -2.6239549
  3.05370779  2.25228858  1.15963489 -0.94802905]
Sun Aug 25 06:23:06 2024,235,0.12430227295023194,[-1.42084613  2.29436256 -2.06956378 -0.19802621  0.46863739 -2.62130972
  3.05635297  2.25493376  1.15698971 -0.95067423]
Sun Aug 25 06:24:51 2024,236,0.12665299699994903,[-1.41767368  2.29119012 -2.06639134 -0.19485376  0.47180983 -2.62448216
  3.05318053  2.2581062   1.15381727 -0.94750178]
Sun Aug 25 06:26:37 2024,237,0.1279661776969548,[-1.41446043  2.28797686 -2.0696046  -0.1916405   0.47502309 -2.62769542
  3.04996727  2.25489294  1.15060401 -0.94428852]
Sun Aug 25 06:28:24 2024,238,0.12521731096549224,[-1.41187066  2.28538709 -2.07219437 -0.18905074  0.47243333 -2.63028519
  3.05255703  2.25230318  1.14801425 -0.94169876]
Sun Aug 25 06:30:10 2024,239,0.1277019576195598,[-1.40889904  2.28241548 -2.07516598 -0.19202236  0.47540494 -2.6332568
  3.05552865  2.24933156  1.15098586 -0.93872714]
Sun Aug 25 06:31:56 2024,240,0.1257092776219259,[-1.4058534   2.28546112 -2.07212033 -0.195068    0.47845059 -2.63021116
  3.052483    2.24628591  1.15403151 -0.94177279]
Sun Aug 25 06:33:43 2024,241,0.12239823989604386,[-1.40232221  2.28899231 -2.07565152 -0.19859919  0.48198178 -2.63374234
  3.04895182  2.2498171   1.15050032 -0.9382416 ]
Sun Aug 25 06:35:29 2024,242,0.12667582377413542,[-1.39913076  2.28580085 -2.07884298 -0.20179065  0.48517323 -2.63055089
  3.05214327  2.24662564  1.15369178 -0.94143306]
Sun Aug 25 06:37:16 2024,243,0.12276334306364177,[-1.3958064   2.2824765  -2.08216733 -0.205115    0.48849759 -2.63387524
  3.05546762  2.24330129  1.15701613 -0.94475741]
Sun Aug 25 06:39:02 2024,244,0.12201874875097658,[-1.39265766  2.27932776 -2.08531607 -0.20196626  0.49164633 -2.6307265
  3.05861637  2.24645003  1.15386739 -0.94160867]
Sun Aug 25 06:40:49 2024,245,0.11593296644362974,[-1.38977033  2.28221509 -2.0882034  -0.20485358  0.488759   -2.62783917
  3.06150369  2.24356271  1.15675472 -0.93872134]
Sun Aug 25 06:42:35 2024,246,0.12180524457372496,[-1.38711227  2.27955702 -2.09086147 -0.20219551  0.48610093 -2.6251811
  3.06416176  2.24622078  1.15409665 -0.94137941]
Sun Aug 25 06:44:21 2024,247,0.1228693309993809,[-1.38459809  2.27704284 -2.09337564 -0.19968134  0.48358676 -2.62769528
  3.06667594  2.24873495  1.15158247 -0.94389359]
Sun Aug 25 06:46:08 2024,248,0.12269231604694694,[-1.38071238  2.28092855 -2.09726136 -0.20356705  0.47970104 -2.63158099
  3.07056165  2.25262067  1.14769676 -0.94000787]
Sun Aug 25 06:47:55 2024,249,0.11921718511070502,[-1.37818223  2.2834587  -2.0997915  -0.2010369   0.48223119 -2.63411114
  3.0680315   2.25515082  1.15022691 -0.94253802]
Sun Aug 25 06:49:41 2024,250,0.11510572254419349,[-1.37535219  2.28062867 -2.09696147 -0.19820687  0.47940116 -2.63128111
  3.06520147  2.25232078  1.15305694 -0.93970799]
Sun Aug 25 06:51:27 2024,251,0.12127743724193744,[-1.37255314  2.27782962 -2.09976052 -0.19540782  0.47660211 -2.62848206
  3.06240242  2.24952173  1.15585599 -0.94250704]
Sun Aug 25 06:53:14 2024,252,0.12093691591583092,[-1.37039329  2.27566977 -2.09760067 -0.19324797  0.47444226 -2.62632221
  3.06024257  2.25168158  1.15801584 -0.94466689]
Sun Aug 25 06:55:00 2024,253,0.11881001968363578,[-1.36772252  2.27834055 -2.10027145 -0.19591874  0.47177148 -2.62365143
  3.06291334  2.24901081  1.15534506 -0.94733767]
Sun Aug 25 06:56:47 2024,254,0.12158420823376931,[-1.36503992  2.27565795 -2.09758885 -0.19323615  0.47445408 -2.62096884
  3.06023075  2.2516934   1.15802766 -0.94465507]
Sun Aug 25 06:58:33 2024,255,0.11711253441748253,[-1.36203475  2.27265278 -2.10059403 -0.19624132  0.4714489  -2.62397401
  3.06323592  2.24868823  1.16103283 -0.94766025]
Sun Aug 25 07:00:19 2024,256,0.11970520913836603,[-1.35877434  2.26939237 -2.09733361 -0.19950173  0.47470932 -2.62071359
  3.05997551  2.25194864  1.15777242 -0.95092066]
Sun Aug 25 07:02:06 2024,257,0.11603465364522035,[-1.35615231  2.27201439 -2.09995564 -0.19687971  0.47208729 -2.61809157
  3.05735348  2.24932662  1.15515039 -0.95354269]
Sun Aug 25 07:03:52 2024,258,0.11921859500780711,[-1.35372664  2.26958872 -2.10238131 -0.19930538  0.46966162 -2.62051724
  3.05977915  2.24690094  1.15757606 -0.95596836]
Sun Aug 25 07:05:38 2024,259,0.11463818188259844,[-1.35105121  2.2669133  -2.09970589 -0.2019808   0.46698619 -2.61784181
  3.06245458  2.24422552  1.16025149 -0.95864378]
Sun Aug 25 07:07:25 2024,260,0.11757887055165304,[-1.34829328  2.26415536 -2.10246382 -0.19922287  0.46422826 -2.61508388
  3.05969665  2.24146759  1.15749355 -0.96140172]
Sun Aug 25 07:09:11 2024,261,0.11987639635775299,[-1.34596103  2.26182311 -2.10013156 -0.19689062  0.46656052 -2.61275163
  3.0620289   2.23913533  1.15982581 -0.95906946]
Sun Aug 25 07:10:57 2024,262,0.11537897143858387,[-1.34356169  2.25942377 -2.1025309  -0.19449128  0.46416118 -2.61515097
  3.06442824  2.23673599  1.15742647 -0.95667012]
Sun Aug 25 07:12:44 2024,263,0.12084635295951088,[-1.34093109  2.25679318 -2.1051615  -0.19712187  0.46679177 -2.61778156
  3.06705884  2.23936658  1.16005706 -0.95930071]
Sun Aug 25 07:14:29 2024,264,0.11280254383928433,[-1.33858299  2.25444507 -2.1075096  -0.19946997  0.46913987 -2.61543346
  3.06471073  2.24171469  1.15770896 -0.95695261]
Sun Aug 25 07:16:15 2024,265,0.11349124395079424,[-1.33597088  2.25183296 -2.11012171 -0.19685786  0.46652776 -2.61282134
  3.06209862  2.2443268   1.16032107 -0.95956472]
Sun Aug 25 07:18:00 2024,266,0.11408034027597383,[-1.33375067  2.24961276 -2.11234192 -0.19907806  0.46874796 -2.61060114
  3.06431882  2.24210659  1.15810087 -0.96178493]
Sun Aug 25 07:19:45 2024,267,0.11499760459086893,[-1.33146529  2.25189813 -2.11462729 -0.19679269  0.47103334 -2.61288652
  3.06203345  2.24439197  1.16038624 -0.9640703 ]
Sun Aug 25 07:21:30 2024,268,0.11528268749319101,[-1.32881858  2.24925142 -2.11198058 -0.1994394   0.47368005 -2.61023981
  3.05938674  2.24703868  1.15773953 -0.96142359]
Sun Aug 25 07:23:15 2024,269,0.11693820062220282,[-1.32614041  2.24657324 -2.11465876 -0.19676122  0.47635823 -2.61291798
  3.05670856  2.2443605   1.16041771 -0.96410177]
Sun Aug 25 07:25:01 2024,270,0.11312205881983824,[-1.32406068  2.24449352 -2.11673848 -0.1946815   0.47843795 -2.61083826
  3.05878828  2.24228078  1.15833799 -0.96618149]
Sun Aug 25 07:26:47 2024,271,0.11131369969504118,[-1.32100716  2.24754704 -2.11368497 -0.19162798  0.48149147 -2.60778474
  3.0618418   2.2453343   1.15528447 -0.96923501]
Sun Aug 25 07:28:33 2024,272,0.11379376487404781,[-1.31874073  2.24981347 -2.1159514  -0.19389441  0.4837579  -2.61005117
  3.05957537  2.24306787  1.1575509  -0.96696858]
Sun Aug 25 07:30:19 2024,273,0.11427710965490061,[-1.31606666  2.2471394  -2.11862547 -0.19656849  0.48643198 -2.6073771
  3.06224944  2.24039379  1.16022498 -0.96964265]
Sun Aug 25 07:32:05 2024,274,0.10813672182140868,[-1.31352261  2.24968345 -2.12116952 -0.19911253  0.48897603 -2.60992115
  3.06479349  2.23784974  1.15768093 -0.96709861]
Sun Aug 25 07:33:50 2024,275,0.11717783385684548,[-1.31149877  2.24765961 -2.12319336 -0.20113637  0.48695219 -2.61194498
  3.06276966  2.23582591  1.15565709 -0.96507477]
Sun Aug 25 07:35:36 2024,276,0.11885454891567883,[-1.30940928  2.24974911 -2.12528285 -0.19904687  0.4848627  -2.61403448
  3.06068016  2.23791541  1.1535676  -0.96716427]
Sun Aug 25 07:37:21 2024,277,0.10968718806780484,[-1.30706353  2.25209486 -2.1229371  -0.19670112  0.48251695 -2.61638022
  3.06302591  2.24026115  1.15591335 -0.96951002]
Sun Aug 25 07:39:07 2024,278,0.1171177829260757,[-1.30510636  2.25405203 -2.12097994 -0.19474395  0.48447412 -2.61442306
  3.06106874  2.24221832  1.15787052 -0.97146719]
Sun Aug 25 07:40:52 2024,279,0.11046198080506571,[-1.30255196  2.25149763 -2.11842553 -0.19729836  0.48191972 -2.61697746
  3.05851434  2.23966392  1.16042492 -0.97402159]
Sun Aug 25 07:42:38 2024,280,0.11116957194391837,[-1.30015868  2.24910435 -2.12081881 -0.19490508  0.47952644 -2.61937073
  3.05612107  2.23727065  1.16281819 -0.97162831]
Sun Aug 25 07:44:24 2024,281,0.10869909212308698,[-1.29778222  2.25148082 -2.11844234 -0.19252861  0.48190291 -2.61699427
  3.0537446   2.23964711  1.16519466 -0.96925184]
Sun Aug 25 07:46:09 2024,282,0.11051088352918491,[-1.29623344  2.24993204 -2.11999112 -0.19407739  0.48035413 -2.61854305
  3.05219582  2.23809833  1.16674344 -0.97080062]
Sun Aug 25 07:47:53 2024,283,0.11104945632235323,[-1.29350627  2.24720487 -2.11726396 -0.19135023  0.48308129 -2.61581588
  3.05492298  2.2408255   1.1694706  -0.97352779]
Sun Aug 25 07:49:37 2024,284,0.11305381173418054,[-1.29160132  2.24910982 -2.11535901 -0.18944528  0.48117634 -2.61772083
  3.05301803  2.24273045  1.17137555 -0.97543274]
Sun Aug 25 07:51:22 2024,285,0.10763459609220846,[-1.2894397   2.2469482  -2.11319739 -0.1916069   0.48333796 -2.61988245
  3.05517965  2.24056883  1.17353717 -0.97327112]
