Time,Iteration,Cost,Parameters
Fri Aug 16 02:27:36 2024,76,0.28310834584240097,[-2.32317862  2.16634804 -2.09283701  0.06660627  0.60446966 -2.82507892
  3.13075801  2.29611776  1.24080699 -1.03944769]
Fri Aug 16 02:29:33 2024,77,0.28096295877867067,[-2.31506867  2.15823809 -2.08472706  0.07471622  0.61257961 -2.81696897
  3.12264806  2.28800781  1.24891694 -1.03133774]
Fri Aug 16 02:31:31 2024,78,0.28487884165705096,[-2.30688849  2.15005792 -2.07654689  0.0828964   0.62075979 -2.80878879
  3.11446788  2.27982764  1.24073676 -1.03951791]
Fri Aug 16 02:33:28 2024,79,0.27991380822761824,[-2.29850233  2.14167175 -2.06816072  0.07451023  0.62914595 -2.80040263
  3.12285405  2.2882138   1.24912293 -1.04790408]
Fri Aug 16 02:35:25 2024,80,0.2744374976029357,[-2.29036847  2.14980561 -2.07629458  0.06637637  0.62101209 -2.80853649
  3.13098791  2.28007994  1.24098906 -1.05603794]
Fri Aug 16 02:37:23 2024,81,0.2749210790903804,[-2.28145657  2.15871751 -2.08520648  0.05746447  0.62992399 -2.81744839
  3.13989981  2.27116804  1.24990096 -1.04712605]
Fri Aug 16 02:39:20 2024,82,0.27095255955208136,[-2.27281357  2.15007451 -2.07656348  0.04882147  0.63856699 -2.80880538
  3.14854281  2.26252504  1.24125796 -1.05576905]
Fri Aug 16 02:41:17 2024,83,0.273664066438664,[-2.26369241  2.14095335 -2.06744232  0.05794262  0.64768815 -2.79968423
  3.15766397  2.25340389  1.2321368  -1.0648902 ]
Fri Aug 16 02:43:15 2024,84,0.2662261911843291,[-2.25546512  2.14918064 -2.05921503  0.04971533  0.65591544 -2.80791152
  3.14943667  2.26163118  1.22390951 -1.0731175 ]
Fri Aug 16 02:45:12 2024,85,0.2663590541476905,[-2.24703658  2.15760918 -2.05078649  0.05814387  0.66434398 -2.81634006
  3.15786521  2.27005971  1.23233805 -1.06468896]
Fri Aug 16 02:47:09 2024,86,0.2639304443112532,[-2.23860824  2.14918084 -2.05921484  0.06657221  0.65591563 -2.80791171
  3.16629356  2.26163137  1.24076639 -1.0731173 ]
Fri Aug 16 02:49:06 2024,87,0.2608418171899385,[-2.23025321  2.15753586 -2.06756986  0.05821719  0.66427066 -2.81626674
  3.15793853  2.25327634  1.24912142 -1.08147233]
Fri Aug 16 02:51:02 2024,88,0.2575877485568777,[-2.22200163  2.16578744 -2.05931829  0.06646876  0.67252224 -2.80801516
  3.16619011  2.26152792  1.24086984 -1.07322075]
Fri Aug 16 02:52:59 2024,89,0.2592332700224457,[-2.21416132  2.15794712 -2.0671586   0.07430908  0.66468192 -2.80017485
  3.15834979  2.26936824  1.24871016 -1.06538044]
Fri Aug 16 02:54:58 2024,90,0.25595421379667643,[-2.20525148  2.14903729 -2.05824876  0.06539924  0.67359176 -2.79126501
  3.14943995  2.2604584   1.25762    -1.0564706 ]
Fri Aug 16 02:56:54 2024,91,0.257337156320293,[-2.19721209  2.15707668 -2.06628816  0.07343864  0.66555236 -2.78322561
  3.14140056  2.26849779  1.26565939 -1.0484312 ]
Fri Aug 16 02:58:52 2024,92,0.2518270359200282,[-2.18859778  2.16569099 -2.05767385  0.08205294  0.65693806 -2.79183992
  3.15001486  2.2771121   1.2742737  -1.0398169 ]
Fri Aug 16 03:00:49 2024,93,0.2488815856062105,[-2.18088265  2.15797585 -2.06538899  0.07433781  0.64922292 -2.78412479
  3.15773     2.26939697  1.26655856 -1.03210177]
Fri Aug 16 03:02:46 2024,94,0.24964388906628165,[-2.17303662  2.16582188 -2.05754296  0.06649178  0.6413769  -2.77627876
  3.14988397  2.27724299  1.27440459 -1.03994779]
Fri Aug 16 03:04:42 2024,95,0.24408008763575495,[-2.16485396  2.15763922 -2.06572562  0.05830912  0.64955956 -2.78446142
  3.14170131  2.26906033  1.28258725 -1.03176513]
Fri Aug 16 03:06:42 2024,96,0.24388610255250268,[-2.15672872  2.16576445 -2.05760038  0.05018388  0.6576848  -2.79258666
  3.14982655  2.27718557  1.27446201 -1.02363989]
Fri Aug 16 03:08:41 2024,97,0.24131592785711184,[-2.1489552   2.15799093 -2.04982686  0.04241036  0.64991128 -2.78481314
  3.14205302  2.26941204  1.26668849 -1.03141341]
Fri Aug 16 03:10:37 2024,98,0.23865386422219614,[-2.14162397  2.16532216 -2.04249563  0.04974158  0.64258005 -2.77748191
  3.1347218   2.27674327  1.27401972 -1.02408218]
Fri Aug 16 03:12:34 2024,99,0.2396306397862346,[-2.13429005  2.17265607 -2.03516172  0.0570755   0.63524614 -2.770148
  3.14205571  2.26940936  1.2666858  -1.0314161 ]
Fri Aug 16 03:14:30 2024,100,0.23593644311627304,[-2.12703848  2.17990764 -2.02791015  0.06432707  0.62799457 -2.77739957
  3.13480414  2.27666093  1.25943423 -1.02416453]
Fri Aug 16 03:16:27 2024,101,0.233708436614845,[-2.11961527  2.17248443 -2.03533336  0.07175028  0.62057135 -2.76997636
  3.12738092  2.28408415  1.25201102 -1.01674131]
Fri Aug 16 03:18:23 2024,102,0.23263685718970126,[-2.11261729  2.17948241 -2.02833538  0.07874826  0.62756933 -2.76297837
  3.12038294  2.27708616  1.259009   -1.02373929]
Fri Aug 16 03:20:21 2024,103,0.23283709440975797,[-2.10499482  2.18710488 -2.03595785  0.08637073  0.6351918  -2.75535591
  3.11276047  2.2694637   1.25138653 -1.03136176]
Fri Aug 16 03:22:16 2024,104,0.2303969493911909,[-2.0969839   2.17909396 -2.02794693  0.09438165  0.64320272 -2.74734499
  3.10474955  2.27747461  1.25939745 -1.03937268]
Fri Aug 16 03:24:12 2024,105,0.23023305817284562,[-2.08908787  2.18698999 -2.0200509   0.10227768  0.65109875 -2.75524102
  3.09685352  2.28537065  1.26729348 -1.03147665]
Fri Aug 16 03:26:07 2024,106,0.22945708655609431,[-2.08105194  2.19502592 -2.02808682  0.11031361  0.64306283 -2.76327694
  3.10488944  2.29340657  1.25925756 -1.03951257]
Fri Aug 16 03:28:02 2024,107,0.22516700703484407,[-2.07384209  2.18781606 -2.03529667  0.10310376  0.63585298 -2.77048679
  3.09767959  2.28619672  1.26646741 -1.04672242]
Fri Aug 16 03:29:57 2024,108,0.22297978429019233,[-2.06715303  2.181127   -2.04198574  0.10979282  0.62916391 -2.77717586
  3.09099053  2.29288579  1.25977834 -1.04003336]
Fri Aug 16 03:31:53 2024,109,0.2252127090138748,[-2.05947715  2.18880287 -2.04966161  0.10211695  0.62148804 -2.76949999
  3.08331466  2.28520991  1.26745422 -1.04770923]
Fri Aug 16 03:33:47 2024,110,0.22185550845981508,[-2.05264358  2.19563645 -2.04282803  0.09528337  0.61465447 -2.76266641
  3.09014823  2.29204349  1.27428779 -1.0545428 ]
Fri Aug 16 03:35:43 2024,111,0.2191244675045483,[-2.04493843  2.2033416  -2.05053318  0.10298852  0.60694932 -2.77037156
  3.09785338  2.29974864  1.28199294 -1.04683766]
Fri Aug 16 03:37:38 2024,112,0.21685997948800645,[-2.03697316  2.19537632 -2.05849846  0.1109538   0.61491459 -2.76240629
  3.08988811  2.29178337  1.28995821 -1.03887238]
Fri Aug 16 03:39:32 2024,113,0.2132917905878943,[-2.02981691  2.20253257 -2.05134221  0.11811004  0.62207083 -2.76956253
  3.08273186  2.29893961  1.28280197 -1.04602863]
Fri Aug 16 03:41:27 2024,114,0.21314955448361272,[-2.02264035  2.19535601 -2.04416565  0.12528661  0.6292474  -2.7767391
  3.08990843  2.30611618  1.2756254  -1.05320519]
Fri Aug 16 03:43:27 2024,115,0.21221648947190652,[-2.01663012  2.18934578 -2.03815542  0.11927638  0.62323717 -2.78274933
  3.0838982   2.30010595  1.28163563 -1.05921542]
Fri Aug 16 03:45:24 2024,116,0.21044637551287895,[-2.00955391  2.18226957 -2.03107921  0.11220017  0.61616096 -2.77567312
  3.07682199  2.30718215  1.28871184 -1.06629163]
Fri Aug 16 03:47:20 2024,117,0.2053527912188826,[-2.00248033  2.18934315 -2.03815279  0.10512659  0.60908738 -2.7827467
  3.08389557  2.31425573  1.29578542 -1.05921805]
Fri Aug 16 03:49:16 2024,118,0.20511919034157325,[-1.99545722  2.18232004 -2.04517591  0.09810347  0.6161105  -2.77572358
  3.09091869  2.30723261  1.30280854 -1.06624116]
Fri Aug 16 03:51:12 2024,119,0.20667532691382762,[-1.98926083  2.18851642 -2.03897952  0.10429986  0.62230689 -2.78191997
  3.0847223   2.313429    1.29661215 -1.07243755]
Fri Aug 16 03:53:07 2024,120,0.20478844125188692,[-1.98246917  2.18172477 -2.04577117  0.09750821  0.62909854 -2.78871163
  3.09151395  2.30663735  1.3034038  -1.0656459 ]
Fri Aug 16 03:55:03 2024,121,0.20271027359069935,[-1.97630036  2.18789358 -2.03960236  0.0913394   0.62292973 -2.78254281
  3.08534514  2.30046854  1.30957261 -1.05947709]
Fri Aug 16 03:56:58 2024,122,0.19889215829583146,[-1.96916633  2.19502761 -2.03246834  0.08420537  0.6157957  -2.77540879
  3.09247917  2.29333451  1.31670664 -1.06661112]
Fri Aug 16 03:58:54 2024,123,0.19953612968329945,[-1.96236609  2.20182786 -2.02566809  0.07740512  0.60899546 -2.78220904
  3.09927942  2.28653426  1.30990639 -1.05981087]
Fri Aug 16 04:00:48 2024,124,0.19613006509086434,[-1.95606795  2.19552972 -2.03196623  0.08370326  0.6152936  -2.78850718
  3.09298128  2.2928324   1.30360825 -1.05351273]
Fri Aug 16 04:02:42 2024,125,0.19566758895271655,[-1.94966534  2.20193232 -2.03836883  0.07730066  0.60889099 -2.79490978
  3.09938388  2.2864298   1.31001085 -1.05991533]
Fri Aug 16 04:04:37 2024,126,0.19580959303506576,[-1.94317327  2.2084244  -2.04486091  0.07080858  0.61538307 -2.80140186
  3.10587596  2.29292188  1.30351878 -1.05342326]
Fri Aug 16 04:06:31 2024,127,0.19444857789327893,[-1.93632116  2.21527651 -2.05171302  0.06395648  0.60853096 -2.80825396
  3.09902385  2.29977398  1.29666667 -1.06027536]
Fri Aug 16 04:08:25 2024,128,0.19442937816630426,[-1.92989694  2.22170072 -2.05813723  0.05753226  0.60210675 -2.80182975
  3.10544806  2.3061982   1.29024246 -1.05385115]
Fri Aug 16 04:10:20 2024,129,0.19138074775838704,[-1.92356792  2.22802975 -2.0518082   0.06386129  0.59577772 -2.79550072
  3.09911903  2.29986917  1.28391343 -1.06018018]
Fri Aug 16 04:12:17 2024,130,0.19124812469843128,[-1.91743762  2.22189945 -2.04567791  0.057731    0.60190801 -2.78937043
  3.10524933  2.29373887  1.29004372 -1.05404988]
Fri Aug 16 04:14:13 2024,131,0.19068429659466593,[-1.9115689   2.22776818 -2.03980918  0.05186227  0.59603929 -2.7835017
  3.0993806   2.2996076   1.29591245 -1.05991861]
Fri Aug 16 04:16:08 2024,132,0.18486195232794295,[-1.90537482  2.23396225 -2.04600325  0.0456682   0.58984521 -2.77730763
  3.10557467  2.30580167  1.30210652 -1.05372454]
Fri Aug 16 04:18:03 2024,133,0.18581574769511935,[-1.89916826  2.22775568 -2.03979668  0.05187477  0.58363864 -2.77110106
  3.11178124  2.2995951   1.29589995 -1.04751797]
Fri Aug 16 04:19:58 2024,134,0.18636305929512187,[-1.89296044  2.22154787 -2.03358887  0.05808258  0.58984645 -2.76489325
  3.10557343  2.29338729  1.28969214 -1.04131016]
Fri Aug 16 04:21:53 2024,135,0.1865253649754356,[-1.88639752  2.2281108  -2.0401518   0.06464551  0.59640938 -2.77145618
  3.11213636  2.28682436  1.28312921 -1.03474723]
Fri Aug 16 04:23:49 2024,136,0.18382089286204598,[-1.88025556  2.23425276 -2.03400984  0.05850355  0.60255134 -2.77759814
  3.1059944   2.29296632  1.27698725 -1.04088919]
Fri Aug 16 04:25:44 2024,137,0.18147535699473943,[-1.87471004  2.23979828 -2.02846433  0.06404906  0.59700583 -2.78314366
  3.11153992  2.28742081  1.27144174 -1.03534367]
Fri Aug 16 04:27:38 2024,138,0.17744779211267853,[-1.86850628  2.23359452 -2.03466809  0.07025282  0.59080207 -2.7769399
  3.10533616  2.28121705  1.2776455  -1.04154743]
Fri Aug 16 04:29:33 2024,139,0.1797054564208484,[-1.86247239  2.23962841 -2.04070198  0.06421893  0.59683596 -2.78297379
  3.09930227  2.27518316  1.27161161 -1.04758132]
Fri Aug 16 04:31:28 2024,140,0.17715187048293424,[-1.85662461  2.23378063 -2.04654976  0.07006671  0.59098818 -2.77712601
  3.10515005  2.28103094  1.26576383 -1.04173354]
Fri Aug 16 04:33:24 2024,141,0.17728072288794453,[-1.85134877  2.22850479 -2.0518256   0.07534255  0.58571234 -2.78240185
  3.09987421  2.28630678  1.26048799 -1.04700938]
Fri Aug 16 04:35:18 2024,142,0.176129855668656,[-1.84530962  2.23454395 -2.04578644  0.08138171  0.57967319 -2.77636269
  3.10591336  2.28026762  1.25444883 -1.05304854]
Fri Aug 16 04:37:12 2024,143,0.1741096916998475,[-1.8400697   2.23978386 -2.05102636  0.07614179  0.5849131  -2.78160261
  3.11115328  2.28550754  1.25968875 -1.04780862]
