Time,Iteration,Cost,Parameters
Sun Aug 25 00:45:55 2024,49,0.26213633431252703,[-2.59727894  2.2268801  -2.11425715 -0.06507158  0.56404983]
Sun Aug 25 00:46:38 2024,50,0.2505563433632546,[-2.59112279  2.23303626 -2.12041331 -0.05891542  0.55789367]
Sun Aug 25 00:47:21 2024,51,0.2595270555243614,[-2.58465836  2.22657184 -2.11394888 -0.06537985  0.55142925]
Sun Aug 25 00:48:05 2024,52,0.2626564960823521,[-2.57785182  2.23337838 -2.12075542 -0.07218639  0.54462271]
Sun Aug 25 00:48:49 2024,53,0.2570457526660723,[-2.57203372  2.22756028 -2.12657352 -0.06636829  0.53880461]
Sun Aug 25 00:49:32 2024,54,0.25630985794371186,[-2.56637292  2.23322108 -2.12091272 -0.06070749  0.54446541]
Sun Aug 25 00:50:16 2024,55,0.25771052693213786,[-2.5594816   2.24011241 -2.1140214  -0.06759882  0.53757408]
Sun Aug 25 00:50:59 2024,56,0.2540142800912222,[-2.55335228  2.24624172 -2.12015071 -0.07372813  0.5437034 ]
Sun Aug 25 00:51:43 2024,57,0.253187650533293,[-2.54731851  2.24020795 -2.11411694 -0.0797619   0.54973717]
Sun Aug 25 00:52:26 2024,58,0.25408662381787905,[-2.54076072  2.23365016 -2.10755915 -0.08631969  0.55629496]
Sun Aug 25 00:53:09 2024,59,0.25299034463546655,[-2.53481781  2.23959307 -2.10161624 -0.0922626   0.55035205]
Sun Aug 25 00:53:53 2024,60,0.2499530303030694,[-2.52897554  2.23375079 -2.09577397 -0.08642033  0.55619432]
Sun Aug 25 00:54:37 2024,61,0.2444678652746793,[-2.52386807  2.22864333 -2.10088143 -0.08131286  0.56130179]
Sun Aug 25 00:55:20 2024,62,0.24355088794587976,[-2.51797975  2.23453164 -2.10676975 -0.08720118  0.56719011]
Sun Aug 25 00:56:04 2024,63,0.2458593325084195,[-2.51156068  2.22811257 -2.10035068 -0.08078211  0.56077104]
Sun Aug 25 00:56:47 2024,64,0.24544501151824713,[-2.50438909  2.23528416 -2.10752227 -0.07361052  0.56794262]
