Time,Iteration,Cost,Parameters
  1.56968242e-01 -7.35487368e-01  1.68017768e+00  2.83437843e+00
  7.65603573e-02 -2.32136643e+00  2.98100420e+00 -3.06488172e+00
  5.53477184e-01 -6.34506509e-01 -1.73367216e+00  3.11791702e+00
 -1.99889625e+00 -1.69953810e+00 -2.55466405e+00  2.35692015e+00
 -2.40655426e+00  2.14410519e+00  1.83857312e+00  1.33203702e+00
  2.67273696e+00  2.87351349e+00  2.02682000e+00  1.40070567e+00
 -1.52376267e+00 -2.12071944e+00  1.23564442e+00]
Tue Nov 19 12:44:34 2024,799,0.02950317570960545,[-2.7896481   2.14675117 -2.10684075  0.0056836   0.2873017  -2.71294032
  3.03951793  1.97937285  1.2311617  -1.37119029  0.67410042  0.92158082
  1.20188805 -1.65772998  0.80376493  2.8479958  -0.63513072 -0.70408669
 -1.86066957  0.52734574  1.59933778  2.59702566 -1.11067947 -0.70687323
 -2.38280542 -2.62094702  3.15207832  2.34127054 -0.64238488 -2.82989421
  1.87638592 -0.17119906 -2.05375992  2.00612413  1.38288919 -0.75370264
  1.1207478  -2.10909088 -0.49240485  2.34277792 -0.08701792  0.68704686
  2.59331706  1.37670079  2.40751442  2.81360305  2.53165966 -2.76167329
  0.15434974 -0.73286887  1.68279618  2.83175994  0.07917886 -2.31874793
  2.9836227  -3.06750022  0.55609568 -0.63712501 -1.73105366  3.12053552
 -2.00151475 -1.7021566  -2.55204555  2.35430165 -2.40917276  2.14672369
  1.83595462  1.32941852  2.67535546  2.87089499  2.0294385   1.39808717
 -1.52114417 -2.11810094  1.23302592]
Tue Nov 19 13:03:07 2024,800,0.029220946525858674,[-2.79058777  2.14769083 -2.10778041  0.00474394  0.28636203 -2.71200065
  3.0404576   1.97843318  1.23022204 -1.37025063  0.67316076  0.92064116
  1.20094839 -1.65866965  0.80282527  2.84893546 -0.63607039 -0.70502635
 -1.8597299   0.5282854   1.59839812  2.596086   -1.11161913 -0.70781289
 -2.38374508 -2.62188669  3.15301798  2.34033088 -0.64144522 -2.82895455
  1.87732559 -0.1702594  -2.05282025  2.00706379  1.38194952 -0.7546423
  1.12168746 -2.10815121 -0.49146519  2.34371759 -0.08607825  0.68610719
  2.59425672  1.37576113  2.40845409  2.81266339  2.53072    -2.76261295
  0.15528941 -0.73380853  1.68185652  2.83082027  0.08011852 -2.31780826
  2.98268304 -3.06843989  0.55703535 -0.63806467 -1.730114    3.12147518
 -2.00245441 -1.70121693 -2.55298521  2.35336198 -2.41011243  2.14578403
  1.83501496  1.33035819  2.67441579  2.87183465  2.02849884  1.39714751
 -1.52020451 -2.11716127  1.23208626]
Tue Nov 19 13:21:36 2024,801,0.029465026726973285,[-2.78926435  2.14636741 -2.10910383  0.00342052  0.28768545 -2.71067723
  3.04178101  1.97710976  1.23154546 -1.37157405  0.67448418  0.92196458
  1.20227181 -1.65734623  0.80150185  2.85025888 -0.63739381 -0.70370293
 -1.86105332  0.52696198  1.5970747   2.59476258 -1.11294255 -0.70648947
 -2.3850685  -2.62321011  3.1543414   2.3416543  -0.64276864 -2.83027797
  1.87864901 -0.17158282 -2.05149683  2.00574037  1.38327294 -0.75596572
  1.12301088 -2.10682779 -0.49014177  2.34239417 -0.08740167  0.68478377
  2.5929333   1.37708455  2.40713067  2.81398681  2.52939658 -2.76128953
  0.15661283 -0.73513195  1.6805331   2.82949685  0.08144194 -2.31913168
  2.98400646 -3.06711647  0.55835877 -0.63674125 -1.72879058  3.12015176
