Time,Iteration,Cost,Parameters
 -0.46708859  2.42319836]
Wed Jan 15 16:11:41 2025,5,0.13185282876161145,[-2.90091311  2.2417203  -2.12654997 -0.1206863   0.55190459 -2.77424159
  3.07101278  2.19187179  1.17679804 -1.0645006   0.60043579  1.14861012
  1.30415104 -1.87355364  0.7342333   2.88134107 -0.54934117 -0.47295451
 -2.02209928  0.72911991  1.60513348  2.8266158  -1.26856491 -0.2470664
 -2.39921095 -2.27082741  3.13322991  2.54641262 -0.67336793 -2.6881529
  1.51272159 -0.0484718  -2.34257207  2.04685091  1.15215628 -0.6546876
  1.0449347  -1.91656234 -0.31625941  2.32455667 -0.20126843  0.55966771
  2.69210165  1.08116771  2.58345646  2.94440944  2.76958903 -2.94991832
  0.35840649 -0.65912819  1.64929452  2.68041458 -0.24553077 -2.45607057
  2.64214104 -3.07900063  0.78928875 -0.75887607 -1.81605396  3.00125576
 -1.85630453 -1.63520093 -2.55183912  2.31770042 -2.26564903  1.98290773
  1.90881698  1.42945881  2.60572762  2.87791048  1.84090164  1.51679178
 -1.69650836 -2.34859783  1.23062777  0.70458268  1.56640698 -2.86020706
 -0.46608092  2.4221907 ]
Wed Jan 15 16:13:52 2025,6,0.1318455685062524,[-2.90169425  2.24250145 -2.12576883 -0.11990515  0.55112345 -2.77346044
  3.07179392  2.19265293  1.17601689 -1.06528174  0.60121693  1.14782897
  1.30493219 -1.8727725   0.73345215  2.88212221 -0.54856002 -0.47217337
 -2.02131814  0.72990105  1.60435233  2.82739694 -1.26934606 -0.24784755
 -2.39999209 -2.27004626  3.13401105  2.54563147 -0.67258679 -2.68893404
  1.51350273 -0.04769065 -2.34179092  2.04606976  1.15293742 -0.65546874
  1.04415356 -1.9157812  -0.31704056  2.32533781 -0.20204957  0.55888657
  2.69132051  1.08038657  2.5842376   2.94362829  2.76880788 -2.94913718
  0.35918764 -0.65990933  1.65007567  2.67963343 -0.24474963 -2.45528943
  2.64292219 -3.07978177  0.7900699  -0.75965721 -1.81527282  3.00203691
 -1.85552338 -1.63598208 -2.55262027  2.31848157 -2.26643017  1.98212658
  1.90959813  1.43023996  2.60494648  2.87869163  1.84168278  1.51757293
 -1.69728951 -2.34937898  1.23140892  0.70380154  1.56562583 -2.85942591
 -0.46686207  2.42297184]
Wed Jan 15 16:16:04 2025,7,0.14235524115475964,[-2.90189823  2.24270542 -2.12556486 -0.11970118  0.55091947 -2.77325647
  3.07199789  2.19244896  1.17622086 -1.06507777  0.60101296  1.147625
  1.30472821 -1.87297647  0.73324818  2.88191824 -0.54876399 -0.47237734
 -2.02111416  0.73010502  1.60455631  2.82760092 -1.26955003 -0.24764357
 -2.39978812 -2.27025023  3.13421503  2.54583544 -0.67238281 -2.68913802
  1.51329876 -0.04748668 -2.3419949   2.04627374  1.15273345 -0.65526477
  1.04435753 -1.91557722 -0.31724453  2.32554179 -0.2018456   0.55909054
  2.69152448  1.0801826   2.58403363  2.94342432  2.76860391 -2.9489332
  0.35898366 -0.65970536  1.65027964  2.67942946 -0.24454566 -2.4554934
  2.64271821 -3.07998574  0.79027387 -0.75986119 -1.81547679  3.00224088
