Time,Iteration,Cost,Parameters
Sun Aug 25 02:22:23 2024,189,0.20007192158388126,[-2.34449877  2.25169081 -2.16007516 -0.08769257  0.60763796]
Sun Aug 25 02:23:36 2024,190,0.20205895865417903,[-2.34169042  2.25449916 -2.15726681 -0.09050092  0.61044631]
Sun Aug 25 02:24:48 2024,191,0.19700366262243,[-2.33890996  2.25727962 -2.15448634 -0.09328138  0.61322677]
Sun Aug 25 02:26:01 2024,192,0.19796245043639715,[-2.3366742   2.25504386 -2.15225058 -0.09104562  0.61099101]
Sun Aug 25 02:27:15 2024,193,0.19996502520540765,[-2.33319828  2.25156794 -2.1557265  -0.09452154  0.61446692]
Sun Aug 25 02:28:30 2024,194,0.19848612427383316,[-2.330274    2.24864366 -2.15280221 -0.09159725  0.6173912 ]
Sun Aug 25 02:29:42 2024,195,0.19938531784630567,[-2.32743682  2.25148084 -2.14996504 -0.09443443  0.61455403]
Sun Aug 25 02:30:55 2024,196,0.20065304830390385,[-2.32486363  2.24890765 -2.15253823 -0.09186124  0.61198084]
Sun Aug 25 02:32:08 2024,197,0.1996989634475827,[-2.32173547  2.25203581 -2.15566639 -0.08873307  0.60885267]
Sun Aug 25 02:33:21 2024,198,0.19900083572256388,[-2.31822095  2.24852129 -2.15918091 -0.09224759  0.60533816]
Sun Aug 25 02:34:34 2024,199,0.19662327980671762,[-2.31480898  2.24510932 -2.15576894 -0.09565956  0.60875013]
Sun Aug 25 02:35:46 2024,200,0.1959723872831006,[-2.31231367  2.24261401 -2.15327363 -0.09815487  0.60625482]
Sun Aug 25 02:37:01 2024,201,0.19660244611069058,[-2.30957089  2.24535679 -2.15053085 -0.10089766  0.60351204]
Sun Aug 25 02:38:14 2024,202,0.19777313918363523,[-2.30682414  2.24810354 -2.1477841  -0.1036444   0.60625879]
Sun Aug 25 02:39:27 2024,203,0.19735379285747873,[-2.30380066  2.24508006 -2.15080758 -0.10666788  0.60928226]
Sun Aug 25 02:40:40 2024,204,0.19694805528278436,[-2.3011424   2.24773833 -2.14814931 -0.10400962  0.606624  ]
Sun Aug 25 02:41:53 2024,205,0.19046116775532163,[-2.29794777  2.2445437  -2.15134394 -0.10720424  0.60342937]
Sun Aug 25 02:43:06 2024,206,0.19117895868800527,[-2.29487039  2.24146632 -2.14826656 -0.10412686  0.60650676]
Sun Aug 25 02:44:18 2024,207,0.1970458880268113,[-2.29208515  2.23868107 -2.14548131 -0.10134162  0.60372151]
Sun Aug 25 02:45:31 2024,208,0.19867106696216721,[-2.28950187  2.2360978  -2.14289804 -0.09875834  0.60630479]
